event_id,tuple_id,stakeholder,opinion,sentiment,rationale,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,independent_source_count,confidence_route,required_action,adjudication_priority_score,priority_bucket,priority_reason,review_decision,revised_stakeholder,revised_opinion,revised_sentiment,revised_rationale,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status,annotator_id
E038,LLM_E038_006,媒体评论者/博主,认为事故令人震惊，凸显燃气安全问题的重要性，应从多角度反思事故教训。,negative,头条文章称调查报告见诸天日，事故令人震惊并让人深思燃气安全问题的重要性，另有报道称事故造成严重伤亡和财产损失并引起广泛社会关注。,,ev-00934;ev-00936,"在宁夏银川,一场富洋烧烤店“6·21”特别重大燃气爆炸事故的调查报告终于见诸天日。这起事故不仅令人震惊,更让人们深思燃气安全问题的重要性。作为国际新闻和军事动态的博主,我将从多个角度为大家解读这起事件 ||| 近日,国务院安委办发布关于宁夏银川富洋烧烤店“6·21”特别重大燃气爆炸事故的调查报告。这起事故造成了严重的人员伤亡和财产损失,引起了广泛的社会关注。为了揭示这起事故背后的真相,我们采访了相关专家和受",social_media ||| mainstream_news,https://www.toutiao.com/article/7329774244462838310/ ||| https://m.sohu.com/a/756083853_121769699/?pvid=000115_3w_a,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_E039_001,三河市应急管理局,通报称燕郊镇一商户发生疑似燃气泄漏引发的燃爆事故，造成7人死亡、27人受伤，现场清理基本完成，伤者已送医救治。,mixed,多条证据引用三河市应急管理局通报，说明事故原因初判、伤亡情况以及救援处置进展。,,ev-00951;ev-00954;ev-00952,"新华社石家庄3月14日电(记者王民)河北省三河市应急管理局14日凌晨1时许发布情况通报称,13日7时54分,燕郊镇一商户发生因疑似燃气泄漏引发的燃爆事故,事故造成7人死亡、27人受伤。截至目前,现场清 ||| 河北省三河市应急管理局14日凌晨1时许发布情况通报称,13日7时54分,燕郊镇一商户发生因疑似燃气泄漏引发的燃爆事故,事故造成7人死亡、27人受伤。截至目前,现场清理已基本完成,伤者全部送往医院救治, ||| 新华社石家庄3月14日电(记者王民)河北省三河市应急管理局14日凌晨1时许发布情况通报称,13日7时54分,燕郊镇一商户发生因疑似燃气泄漏引发的燃爆事故,事故造成7人死亡、27人受伤。截至目前,现场清",mainstream_news ||| official ||| social_media,http://www.news.cn/local/20240314/298ee88e91e74952a698bfcb91da8a96/c.html ||| https://www.eco.gov.cn/news_info/68805.html ||| https://www.toutiao.com/article/7345919064688099876/,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_E039_002,河北省应急管理厅调查评估和统计处,发布调查报告，认定燕郊地铁施工项目盾构施工过程中造成地埋天然气管道破损泄漏，引发较大燃气爆燃事故。,negative,证据明确称河北省应急管理厅相关处室发布事故调查报告，并将事故与地铁盾构施工损坏燃气管道相联系。,,ev-00948;ev-00949,"河北省应急管理厅调查评估和统计处近日发布燕郊地铁施工项目“3·13”较大燃气爆燃事故调查报告。2024年3月13日3时15分许,地铁燕郊站至神威大街站区间盾构施工过程中,造成地埋天然气管道破损泄漏,天 ||| 河北省应急管理厅调查评估和统计处近日发布了关于燕郊地铁施工项目“3·13”较大燃气爆燃事故的调查报告。2024年3月13日3时15分许,在地铁燕郊站至神威大街站区间盾构施工过程中,地埋天然气管道被损坏",social_media ||| mainstream_news,https://www.163.com/dy/article/KE1L0NLO0511DJHA.html ||| https://news.china.com/socialgd/10000169/20251110/48979051.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_E039_003,事故调查专家组组长刘福来,介绍事故原因初步判断为燃气管道泄漏，且不是用户燃气，而是输送中的管道泄漏导致。,neutral,证据提到刘福来披露初步原因，另有新闻补充说明并非用户端燃气而是输送管道泄漏。,,ev-00947;ev-00970;ev-00977,"3月14日16时30分许,该事故调查专家组组长刘福来介绍,爆燃事故原因初步判断为燃气管道泄漏。 中文名 3·13燕郊爆燃事故 事发时间 2024年3月13日7时54分 事发地点 河北省廊坊三河市燕郊小 ||| 燕郊爆炸原因披露!不是用户燃气,是输送中的管道泄漏导致。 【责任编辑:钟培培】 福州新闻网违法和不良信息举报电话: 0591-83762156 举报邮箱: fzxww@qq.com 福建省新闻道德委举 ||| 3月13日7时54分,廊坊三河市燕郊镇发生一起爆燃事故。截至13日23时,现场救援工作基本结束。 14日下午,事故调查组专家组组长披露燕郊爆炸事故原因, 称事故系输送中的管道泄漏导致。 目前具体事故原",public_web ||| mainstream_news ||| mainstream_news,http://baike.sogou.com/v217046531.htm?fromTitle=%E7%87%95%E9%83%8A%E7%88%86%E7%82%B8 ||| https://news.fznews.com.cn/fzxw/20240314/h5e109Tnkq.shtml ||| https://www.sohu.com/a/764177395_211507,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E039,LLM_E039_005,消防救援人员,事故发生后在现场持续开展救援，应对现场冒白烟等风险情况。,positive,新京报现场报道提到事故现场又冒起白烟，消防救援人员正持续进行救援；其他证据也称救援紧张进行。,,ev-00953;ev-00975,"新京报讯(记者裴剑飞)今天(3月13日)上午,燕郊发生一起爆燃事故,截至目前,事故已造成1人死亡,22人受伤。11点左右,记者在事发地周边看到,事故现场又冒起了阵阵白烟,消防救援人员正持续进行救援。维 ||| 今日7时54分,河北三河市燕郊一炸鸡店发生疑似燃气泄漏引发的爆燃事故。目前,救援工作正在紧张进行。 直击燕郊爆燃救援现场↓↓ 来源:@应急管理部 @中国应急管理报 流程编辑:u028 如遇作品内容、版",mainstream_news ||| public_web,https://www.bjnews.com.cn/detail/1710300164129516.html ||| https://news.bjd.com.cn/2024/03/13/10719689.shtml,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_E040_001,山西省政府事故调查组,公布事故调查报告，认定火灾直接原因是办公楼二层浴室更衣区吊篮上方电机主供电线绝缘层破损短路并引燃可燃物。,neutral,多条证据显示调查报告于2024年4月23日公布，并披露了电线破损短路引燃可燃物的直接原因。,,ev-00984;ev-00992;ev-01332,"2024年4月23日,山西吕梁永聚煤业“11·16”重大火灾事故调查报告向社会公布,事故直接原因是建筑办公楼二层井口浴室大更衣区0625号吊篮上方电机主供电线绝缘层与金属线卡接触部分破损短路引燃可燃物 ||| 山西吕梁永聚煤业有限公司办公楼 “11·16”重大火灾事故调查报告 山西省政府事故调查组 2024 年4月-1-目录一、事故基本情况.3 (一)事故单位情况.3 1.永聚煤业.3 2.上级单位.4 ( ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规",public_web ||| official ||| mainstream_news,http://baike.sogou.com/v216235967.htm?fromTitle=%E5%90%95%E6%A2%81%E6%B0%B8%E8%81%9A%E7%85%A4%E4%B8%9A%E7%81%AB%E7%81%BE%E4%BA%8B%E6%95%85 ||| http://yjt.shanxi.gov.cn/zwgk_0/zfxxgk_78327/fdzdgknr_78331/gszl/sgdc_78341/202404/P020250113584361088447.pdf ||| http://www.news.cn/politics/20240423/588d3c48a23a4702b5cac089736bf71a/c.html,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_E040_002,山西省公安机关,对永聚煤业实际负责人等18名涉嫌违法犯罪的企业人员采取刑事强制措施。,negative,新华社及多家转载报道均称公安机关已对18名企业人员采取刑事强制措施，体现对涉事企业人员违法犯罪嫌疑的追责行动。,,ev-01327;ev-01328;ev-01332;ev-01333,"山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规依纪依法对吕 ||| 山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。 报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规依纪依法对 ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规 ||| 4月23日,山西吕梁永聚煤业“11·16”重大火灾事故调查报告公开发布。据报告披露,山西省公安机关已对包括永聚煤业实际负责人在内的18名涉嫌违法犯罪的企业人员实施刑事强制措施。与此同时,山西省纪检监察",public_web ||| public_web ||| mainstream_news ||| mainstream_news,http://www.stdaily.com/index/kejixinwen/202404/2f5bc3586941420a909c90f61d12a11e.shtml ||| https://coal.in-en.com/html/coal-2645867.shtml ||| http://www.news.cn/politics/20240423/588d3c48a23a4702b5cac089736bf71a/c.html ||| https://news.china.com/socialgd/10000169/20240423/46412300.html,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_E040_003,山西省纪检监察机关,对吕梁永聚煤业火灾事故相关公职人员依规依纪依法问责。,negative,证据显示调查报告公布后，42名公职人员被问责，且纪检监察机关对相关人员依规依纪依法处理。,,ev-01326;ev-01327;ev-01332;ev-01333,"新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告公布,42名公职人员被问责免责声明:本作品来源:新华社 ,转载目的在于传递更多信息,不构成投资建议、不代表本网赞同其观点和对其真实性负责。 ||| 山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规依纪依法对吕 ||| 新华社快讯:山西吕梁永聚煤业“11·16”重大火灾事故调查报告4月23日向社会公布。报告显示,山西省公安机关已对永聚煤业实际负责人等涉嫌违法犯罪的18名企业人员采取刑事强制措施。山西省纪检监察机关依规 ||| 4月23日,山西吕梁永聚煤业“11·16”重大火灾事故调查报告公开发布。据报告披露,山西省公安机关已对包括永聚煤业实际负责人在内的18名涉嫌违法犯罪的企业人员实施刑事强制措施。与此同时,山西省纪检监察",public_web ||| public_web ||| mainstream_news ||| mainstream_news,https://www.cnstock.com/commonDetail/5201 ||| http://www.stdaily.com/index/kejixinwen/202404/2f5bc3586941420a909c90f61d12a11e.shtml ||| http://www.news.cn/politics/20240423/588d3c48a23a4702b5cac089736bf71a/c.html ||| https://news.china.com/socialgd/10000169/20240423/46412300.html,,,4,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_E040_005,吕梁市委副书记、市长,表示将全力配合事故调查、尽快查明原因，给社会一个明白、给遇难者家属一个交代。,neutral,事故情况通报会报道中，吕梁市长明确作出配合调查、查明原因并回应社会和遇难者家属的表态。,,ev-01329;ev-01330,"山西吕梁市离石区永聚煤业办公楼“11·16”重大火灾事故情况通报会现场,吕梁市委副书记、市长表示,将全力配合事故调查,在山西省调查组领导下重拳出击,尽快查明原因,给社会一个明白,给遇难者家属一个交代。 ||| 山西吕梁市离石区永聚煤业办公楼“11·16”重大火灾事故情况通报会现场,吕梁市委副书记、市长表示,将全力配合事故调查,在山西省调查组领导下重拳出击,尽快查明原因,给社会一个明白,给遇难者家属一个交代。",mainstream_news ||| public_web,https://www.zhengguannews.cn/news/337697.html ||| https://www.cnr.cn/newscenter/rebang/20231117/t20231117_526490009.shtml,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E042,LLM_E042_002,广州市市场监管局,要求即时配送平台企业落实安全责任，并对一周内三次以上违法的骑手实施全行业停单一天以上限制。,neutral,证据明确提到广州市市场监管局督促即时配送平台落实安全责任，开展电动自行车安全隐患整治，并设置频繁违法骑手停单管控措施。,,ev-01034;ev-01053;ev-01054,"7月8日,广州市市场监管局披露,督促即时配送平台企业落实安全责任,深入开展电动自行车安全隐患全链条整治行动,对一周内有三次以上违法行为的骑手实施全行业停单一天以上限制。一边是外卖员的“生死时速”,一边 ||| 7月9日消息,据广州市场监管微信公众号昨日发布,广州市市场监管局针对外卖电动自行车的安全问题采取了一系列创新和系统的监管措施,以确保交通安全并提升行业标准。监管局以问题和目标为导向,推动即时配送平台企 ||| IT之家 7 月 9 日消息,“广州市场监管”公众号 7 月 8 日发文,称外卖电动自行车交通安全是大家关注的热门话题,广州市市场监管局坚持问题导向、目标导向,督促即时配送平台企业落实安全责任,深入开",mainstream_news ||| social_media ||| public_web,https://finance.sina.com.cn/jjxw/2024-07-10/doc-inccrmwf2796884.shtml ||| https://www.toutiao.com/article/7389509866798203401/ ||| https://www.ithome.com/0/780/584.htm,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E042,LLM_E042_003,广州交警,通过进站点、进骑手驿站的方式向外卖骑手宣传新规，强调不得骑行时使用手机、应按道路规则通行等安全要求。,positive,证据显示广州交警工作人员在外卖站点、骑手驿站以问答和派发宣传单形式普及《广州市电动自行车管理规定》，为网约配送人员划重点。,,ev-01032;ev-01043;ev-01044,"“如果骑行的路线没有非机动车道,应该怎么行驶?”“靠车行道的右侧行驶。”......12月31日,在广州市越秀区一外卖站点内,广州交警工作人员正在向外卖骑手开展《广州市电动自行车管理规定》(以下简称“ ||| 外卖小哥:这段时间一直在熟悉新规内容 “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车 ||| “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车管理规定》的内容,为网约配送人员“划重",social_media ||| official ||| official,https://www.toutiao.com/article/7454517663738429986/ ||| https://www.gz.gov.cn/zt/fxbxaqdx/aqxd/content/post_10061533.html ||| https://www.gz.gov.cn/zwfw/zxfw/jtfw/content/post_10061534.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E043,LLM_E043_001,武汉市城管执法委员会及市交通运输局、市公安局交通管理局,针对共享单车超量投放和乱停乱放开展联合调度与整治，要求治理影响城市交通秩序和市容市貌的问题。,negative,官方和新闻材料均称部分企业运维不到位导致超量投放、乱停乱放，对交通秩序和市容市貌造成不良影响；武汉市城管执法委员会联合交通、交管部门召开专题调度会。,,ev-01069;ev-01072;ev-01091,"共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。8月11日,武汉市城管执法委员会联合市交通运 ||| 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。 8月11日,武汉市城管执法委员会联合市交通 ||| 观点网讯:8月11日,武汉市城管执法委员会联合市交通运输局、市公安局交通管理局召开共享单车专题调度会。会议通报,近一个月以来,累计督促哈啰、美团、青桔三家共享单车经营企业回收违规超量投放车辆10万余辆",official ||| mainstream_news ||| mainstream_news,https://cgw.wuhan.gov.cn/cgdt/cgtp/202508/t20250813_2632788.shtml ||| https://news.qq.com/rain/a/20250812A05NWH00 ||| https://news.qq.com/rain/a/20250813A02BY200,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E043,LLM_E043_002,哈啰、美团、青桔等共享单车经营企业,被监管部门督促回收违规超量投放车辆，并需承担运维管理不到位导致乱停放的整改责任。,negative,会议通报近一个月累计督促哈啰、美团、青桔三家企业回收违规超量投放车辆10万余辆；多条材料指出部分企业运维管理不到位造成超量投放和乱停乱放。,,ev-01091;ev-01069;ev-01072,"观点网讯:8月11日,武汉市城管执法委员会联合市交通运输局、市公安局交通管理局召开共享单车专题调度会。会议通报,近一个月以来,累计督促哈啰、美团、青桔三家共享单车经营企业回收违规超量投放车辆10万余辆 ||| 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。8月11日,武汉市城管执法委员会联合市交通运 ||| 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。 8月11日,武汉市城管执法委员会联合市交通",mainstream_news ||| official ||| mainstream_news,https://news.qq.com/rain/a/20250813A02BY200 ||| https://cgw.wuhan.gov.cn/cgdt/cgtp/202508/t20250813_2632788.shtml ||| https://news.qq.com/rain/a/20250812A05NWH00,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E043,LLM_E043_005,武汉江岸区城管执法部门,通过宣传整治和处罚未按规定停放共享单车、影响交通的市民，推动用户有序停放。,neutral,材料显示江岸城管启动规范市民有序停放共享单车的宣传整治活动，并在首日处罚10名未按规定停放、影响交通的市民。,,ev-01075;ev-01077,"共享单车乱停乱放没人管?错。12日,武汉江岸城管执法部门启动规范市民有序停放共享单车的宣传整治活动,首日对10名未按规定停放共享单车、影响交通的违章市民进行了处罚。 上午9时40分左右,四唯路口公交站 ||| 长江网12月12日讯(长江日报记者黄师师 通讯员宋宏雷 任骞)共享单车乱停乱放没人管?错。12日,武汉市江岸区城管执法部门启动规范市民有序停放共享单车的宣传整治活动,首日对10位未按规定停放共享单车、",public_web ||| mainstream_news,http://www.nbd.com.cn/articles/2017-12-13/1170993.html ||| http://news.cjn.cn/sywh/201712/t3118758.htm,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E044,LLM_E044_002,哈啰单车牡丹江负责人,应接受约谈后规范共享单车停放并改进运营管理,neutral,市城管局因市民反映乱停放问题约谈哈啰单车牡丹江负责人，要求进一步规范停放秩序。,,ev-01118;ev-02045,"近日,针对市民反映哈啰单车乱停放,严重影响交通安全和市容市貌问题,市城市管理综合执法局约谈了哈啰单车牡丹江负责人,进一步规范共享单车停放秩序,提升城市市容环境。 据了解,按照全市创城工作要求,市城管局 ||| 為了進一步增強共享單車管理, 4月9日,市城市管理綜合執法局約談了哈囉單車負責人。會上簽訂了《牡丹江市城市管理綜合執法局約談書》,城管部門對共享單車的管理提出了一系列要求。 據了解,近年來,共享單車在",mainstream_news ||| public_web,https://www.thepaper.cn/newsDetail_forward_22611409 ||| http://heilongjiang.big5.dbw.cn/system/2021/04/13/058626822.shtml,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E044,LLM_E044_003,牡丹江市市民,认为共享单车乱停放严重影响交通安全和市容市貌，要求治理,negative,报道明确写到市民反映哈啰单车乱停放，称其严重影响交通安全和市容市貌。,,ev-01118;ev-01117,"近日,针对市民反映哈啰单车乱停放,严重影响交通安全和市容市貌问题,市城市管理综合执法局约谈了哈啰单车牡丹江负责人,进一步规范共享单车停放秩序,提升城市市容环境。 据了解,按照全市创城工作要求,市城管局 ||| 但因车辆乱停放问题,影响了我市交通秩序和市容环境,市综合执法管理局将加强对共享单车停放秩序的管理:一是督促运营企业,落实主体责任。二是加强巡查管理,开展专项整治。要求各城区执法人员持续加大巡查管理力度",mainstream_news ||| official,https://www.thepaper.cn/newsDetail_forward_22611409 ||| https://www.hlj.gov.cn/hlj/c115707/202407/c00_31757355.shtml,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E044,LLM_E044_004,共享单车使用者,认可共享单车提供“最后一公里”便利，但希望停放更有序,mixed,新闻指出共享单车解决市民最后一公里出行难题，同时无序停放又带来管理和秩序问题。,,ev-01120;ev-01123,"扬子晚报网10月23日讯(通讯员 施尧 王钰行 记者 张可)共享单车本是为了解决市民“最后一公里”的出行难题,但由于投放过量、管理粗放,给城市管理带来不少麻烦,严重影响市容市貌,妨碍交通秩序。10月, ||| 随着夏季来临,大街小巷的共享单车越来越多,给市民出行提供了便利。但无序停放现象既破坏市容市貌,又存在交通安全隐患。按照科尔沁区城市管理综合行政执法局整体工作部署,现已开展主城区共享单车专项整治工作,对",mainstream_news ||| public_web,https://www.yangtse.com/zncontent/2529062.html ||| http://nmgtl.wenming.cn/jdt/202405/t20240530_8551671.html,,,2,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E045,LLM_E045_005,共享单车用户,在东湖风景区应按规定停放共享单车，否则可能无法锁车、持续计费，甚至被列入禁骑名单,neutral,早期治理措施显示，东湖风景区划定共享单车停放处，并试点电子围栏；随意停放可能导致无法锁车、继续计费或被列入禁骑名单。,,ev-01137;ev-01138;ev-01140,"楚天都市报讯楚天都市报讯(记者卢成汉通讯员徐凤娇宋华华)昨日,武汉市东湖风景区划出469个共享单车停放处,可停放3万辆共享单车。今后,在该景区范围内,随意停放共享单车可能被列入禁骑名单。 东湖风景区环 ||| “共享单车一族”注意了 如果任性随意停放共享单车 将有可能锁不上车 还要多付费用 11月23日,记者 从市城管部门获悉 在东湖风景区推出的20处“电子围栏” 已在规范停车方面收到效果 下一步将在全市铺 ||| 9月8日,武汉市东湖风景区城管部门在东湖绿道试点启用 共享单车“电子围栏” 技术,今后用户需将共享单车停放在规定的10处电子围栏内,如果随意停放,就会无法锁车且持续计费。 电子围栏是指利用卫星定位技术",social_media ||| mainstream_news ||| mainstream_news,https://www.toutiao.com/article/6454646292940931342/ ||| https://www.thepaper.cn/newsDetail_forward_15529396 ||| https://www.sohu.com/a/488890076_121106908,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E045,LLM_E045_006,市民游客,共享单车和共享电动车为东湖游览、骑行打卡提供便利，但车辆淤积和乱停会影响景区通行秩序,mixed,证据一方面提到东湖绿道开放吸引市民游客打卡、共享电动车方便快捷且较打车优惠；另一方面官方处罚依据是车辆未及时清理造成通行受阻。,,ev-02053;ev-02062;ev-02051,"6月25日,东湖绿道三期正式开放,吸引众多市民游客前来打卡。 为给市民游客营造良好的骑行环境,6月24日上午,武汉市东湖风景区城管执法局组织召开绿道三期单车工作调度会,对东湖南路沿线共享单车进行协调部 ||| 据报道,近日,武汉东湖风景区因为秋景正浓,不少市民和游客纷纷来到这里骑行打卡。该景区投放的有共享电动车,因为方便快捷,不少人选择骑电动车游湖景。相较于打车,共享电动车确实价格优惠,且要比共享单车更为省 ||| 因多次忽视潮汐点位预警、未及时清理车辆造成通行受阻,近日,东湖风景区城管执法局对某共享单车运营企业依法处以2000元罚款。据悉,这是东湖风景区运用“半阈值报警”智慧监管系统精准治理单车乱象的首起典型案",official ||| public_web ||| official,https://jtj.wuhan.gov.cn/jtzx/zwdt/202406/t20240626_2421103.shtml ||| https://www.chinaz.com/tags/909926.shtml ||| https://cgw.wuhan.gov.cn/cgdt/cgw_cgxw/202509/t20250918_2649348.shtml,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E046,LLM_E046_006,财经和科技类媒体,对工信部通报侵害用户权益APP及SDK的情况进行转载报道，突出被通报数量和整改要求。,neutral,东方财富等媒体报道了工信部通报62款APP及SDK并要求整改，其他媒体也报道了类似工信部APP(SDK)侵权通报信息。,,ev-01159;ev-01158;ev-01163,"3月14日,工信部对“信号检测仪”“地图指南针”等62款存在侵害用户权益行为的移动互联网应用程序(APP)及第三方软件开发工具包(SDK)进行通报,要求这62款APP及SDK按有关规定进行整改。 据介 ||| 工业和信息化部通报 42款APP及SDK存在侵害用户权益行为凡本报注明“来源:上海证券报”、“来源:上海证券报·中国证券网”和“来源:上海证券报微信公众号”的所有原创作品,著作权均属于本报所有。未经本 ||| IT之家 12 月 27 日消息,工业和信息化部信息通信管理局今日发布关于侵害用户权益行为的 App(SDK)通报(2024 年第 10 批,总第 45 批)。工业和信息化部高度重视用户权益保护工作,",mainstream_news ||| social_media ||| public_web,http://finance.eastmoney.com/a/202403143012368512.html ||| https://www.cnstock.com/commonDetail/567245 ||| https://www.ithome.com/0/820/681.htm,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E047,LLM_E047_001,中央网信办,组织对App、SDK收集使用个人信息行为进行检测，并通报15款App和16款SDK存在个人信息收集使用问题。,negative,多条报道称中央网信办发布通报，对App、SDK个人信息收集使用行为进行检测后公布问题名单。,,ev-01177;ev-01180;ev-01181,"中央网信办发布关于15款App和16款SDK个人信息收集使用问题的通报。中央网信办组织对App、SDK收集使用个人信息行为进行检测,现对有关问题予以通报:一、墨迹天气tv版、医家等15款App存在未逐 ||| 网信办通报15款App和16款SDK个人信息收集使用问题 据“网信中国”公众号消息,中央网信办秘书局发布关于15款App和16款SDK个人信息收集使用问题的通报。其中提到,墨迹天气tv版、医家等15款 ||| 每经AI快讯,据“网信中国”公众号消息,中央网信办发布关于15款App和16款SDK个人信息收集使用问题的通报。其中提到,墨迹天气tv版、医家等15款App存在未逐一列出收集使用个人信息的SDK,未准",social_media ||| public_web ||| mainstream_news,https://www.toutiao.com/article/7501315768747852303/ ||| https://www.yicai.com/news/102601630.html ||| https://new.qq.com/rain/a/20250506A08MUD00,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E047,LLM_E047_003,中央网信办、工业和信息化部、公安部、市场监管总局,联合开展2025年个人信息保护系列专项行动，依据网络安全法、个人信息保护法等法律法规推进治理。,neutral,多条证据提到四部门联合发布专项行动公告，并说明通报依据相关法律法规。,,ev-02091;ev-02092;ev-02101,"中国网5月6日讯 据“网信中国”微信公众号消息,根据中央网信办、工业和信息化部、公安部、市场监管总局联合发布的《关于开展2025年个人信息保护系列专项行动的公告》,依据《中华人民共和国网络安全法》《中 ||| 月6日消息,根据中央网信办、工业和信息化部、公安部、市场监管总局联合发布的《关于开展 2025 年个人信息保护系列专项行动的公告》,依据《中华人民共和国网络安全法》《中华人民共和国个人信息保护法》《网 ||| 标 题: 中央网信办、工业和信息化部、公安部、市场监管总局关于开展2025年个人信息保护系列专项行动的公告 发文机关: 中央网信办 工业和信息化部 公安部 市场监管总局 发文字号: 来 源: 国家网信",social_media ||| mainstream_news ||| official,http://news.china.com.cn/2025-05/06/content_117860580.shtml ||| http://www.sohu.com/a/892557415_114760 ||| https://www.gov.cn/zhengce/zhengceku/202503/content_7016226.htm,,,3,silver_candidate,standard_review,0.000,low,low_risk,uncertain,,,,,,,annotator_B,independent_review,annotator_B
