event_id,chain_id,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,review_decision,revised_event_chain,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status
E042,CHAIN_E042_002,广州交警曝光违规外卖企业 ||| 骑手因交通违法被平台停单 ||| 正式出台电动自行车管理规定 ||| 交警走进骑手驿站进行法规普及,ev-01051;ev-01034;ev-01030;ev-01043,"曝光台丨广州交警喊话这些外卖企业(三) 外卖送餐给生活带来便利 但一些骑手为了抢时间 频繁上演“速度与激情” 给城市交通带来极大的安全隐患 追“好评” 丢“安全” 这些外卖企业被曝光! 各企业外卖骑手 ||| 7月8日,广州市市场监管局披露,督促即时配送平台企业落实安全责任,深入开展电动自行车安全隐患全链条整治行动,对一周内有三次以上违法行为的骑手实施全行业停单一天以上限制。一边是外卖员的“生死时速”,一边 ||| 随着广州外卖骑手数量的激增,交通安全问题日益突出。近日,广州市人大常委会发布了《广州市电动自行车管理规定》(以下简称《规定》),计划于2024年12月30日起实施。这一新规主要针对广州市约20万名外卖 ||| 外卖小哥:这段时间一直在熟悉新规内容 “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车",mainstream_news ||| mainstream_news ||| mainstream_news ||| official,https://mp.weixin.qq.com/s?__biz=MjM5Mzc0MzIxNA==&mid=2652930026&idx=3&sn=9c1a30695f9a06b3e3be103bbcc355b1&scene=21 ||| https://finance.sina.com.cn/jjxw/2024-07-10/doc-inccrmwf2796884.shtml ||| https://www.sohu.com/a/833571929_122066678 ||| https://www.gz.gov.cn/zt/fxbxaqdx/aqxd/content/post_10061533.html,,,uncertain,,,,,
E042,CHAIN_E042_003,社会对外卖骑手交通安全问题高度关注 ||| 监管部门启动安全隐患全链条整治 ||| 多部门联合对平台企业进行节前检查 ||| 面向骑手开展面对面法规宣传,ev-01060;ev-01034;ev-01042;ev-01044,"7月8日,广州市市场监管局发布消息称,他们正积极推进外卖电动自行车安全隐患整治行动,并呼吁即时配送平台企业落实安全责任。 ||| 7月8日,广州市市场监管局披露,督促即时配送平台企业落实安全责任,深入开展电动自行车安全隐患全链条整治行动,对一周内有三次以上违法行为的骑手实施全行业停单一天以上限制。一边是外卖员的“生死时速”,一边 ||| 为贯彻落实《广州市电动自行车管理规定》(下称《规定》)有关要求,结合节前企业安全生产检查工作,近日,广州市市场监督管理局市管一级调研员易兆会带领市外卖行业电动自行车联合管理工作专班成员单位对平台配送服 ||| “大家骑行时可不可以用手机联系客户,或者边骑边吃早餐?”......近日,广州交警走进越秀区一骑手驿站,以“问答+派发宣传单”的形式,面对面普及《广州市电动自行车管理规定》的内容,为网约配送人员“划重",social_media ||| mainstream_news ||| official ||| official,https://www.toutiao.com/article/7389466200143626815/ ||| https://finance.sina.com.cn/jjxw/2024-07-10/doc-inccrmwf2796884.shtml ||| https://scjgj.gz.gov.cn/zwdt/gzdt/content/post_10090557.html ||| https://www.gz.gov.cn/zwfw/zxfw/jtfw/content/post_10061534.html,,,uncertain,,,,,
E043,CHAIN_E043_001,超量投放与乱停放问题显现 ||| 市民投诉与舆论关注 ||| 多部门联合调度会与集中回收超量车辆 ||| 常态化巡查与持续治理,ev-01093;ev-01088;ev-01091;ev-01069;ev-01090,"共享单车自去年12月登陆武汉以来,给市民的出行带来了极大的便利。 据近日发布的《2017年武汉市共享单车出行报告》估算,武汉各类共享单车总量突破60万,已经接近饱和。共享单车已经超越出租车、网约车成为 ||| 1.作为常年各地出差的打工人,观察了不少城市的共享单车投放情况,武汉市投放量最多的一个城市。请问职能部门对武汉市共享单车的需求是否做过调查和测评?单车的实际使用率是如何?2.假如是分区域投放,那是否应 ||| 观点网讯:8月11日,武汉市城管执法委员会联合市交通运输局、市公安局交通管理局召开共享单车专题调度会。会议通报,近一个月以来,累计督促哈啰、美团、青桔三家共享单车经营企业回收违规超量投放车辆10万余辆 ||| 共享单车作为一种绿色出行方式,为市民出行提供了便利。然而,部分企业因运维管理不到位导致的超量投放及车辆乱停乱放问题,对城市交通秩序和市容市貌造成了不良影响。8月11日,武汉市城管执法委员会联合市交通运 ||| 伴随城市化进程推进,共享单车虽为市民短途出行带来便利,但因超量投放、管理无序等问题,出现挤占道路资源、扰乱公共秩序、埋下安全隐患等情况。对此,武汉市积极整合多方力量,通过协同治理破解共享单车管理难题。",mainstream_news ||| official ||| mainstream_news ||| official ||| official,https://www.sohu.com/a/167008339_355692 ||| https://jtj.wuhan.gov.cn/hdjl/lxxd/202411/t20241114_2484813.shtml ||| https://news.qq.com/rain/a/20250813A02BY200 ||| https://cgw.wuhan.gov.cn/cgdt/cgtp/202508/t20250813_2632788.shtml ||| https://cgj.ezhou.gov.cn/dtcg/xyxx/202511/t20251126_735333.html,,,uncertain,,,,,
E043,CHAIN_E043_002,2017年共享单车投放饱和预警 ||| 单车堆积与恶意堆放事件曝光 ||| 交委要求暂停新增投放 ||| 2025年专项整治会议与大规模回收,ev-01071;ev-01101;ev-01091,"人民网武汉9月5日电 9月4日,武汉市交委要求共享单车企业暂停新增投放。据统计,共享单车自去年12月登陆武汉以来,5家企业共在全市投放共享单车近70万辆,武汉现有非机动车停放区域1万处,但仅能满足40 ||| 网络配图武汉晚报讯(记者 谢冰林)原本停放整齐的共享单车,一夜之后竟被人恶意堆积在楼道前。近日,有市民反映:在汉口澳门路湖边坊社区内,有人连续多日将共享单车推倒并堆放在一起,影响了居民的正常使用。昨天 ||| 观点网讯:8月11日,武汉市城管执法委员会联合市交通运输局、市公安局交通管理局召开共享单车专题调度会。会议通报,近一个月以来,累计督促哈啰、美团、青桔三家共享单车经营企业回收违规超量投放车辆10万余辆",mainstream_news ||| forum ||| mainstream_news,https://news.china.com/domesticgd/10000159/20170905/31289662.html ||| http://news.iwuye.com/XiaoQu/201708/115766.shtml ||| https://news.qq.com/rain/a/20250813A02BY200,,,uncertain,,,,,
E043,CHAIN_E043_003,市民呼吁引进共享电动单车 ||| 交通局引用十部委政策回应 ||| 城管等多部门实施协同治理 ||| 具体投诉点快速响应处理,ev-01104;ev-01106;ev-01090;ev-01096,"近日,有网友在武汉城市留言板反映,请武汉市政府引进共享电动单车,方便各地大学生来武旅游,填补地铁、公交线路的不足。 武汉市交通运输局最新回应:2017年8月,交通运输部、公安部等十部委出台《关于鼓励和 ||| 近日,有网友在武汉城市留言板反映,请武汉市政府引进共享电动单车,方便各地大学生来武旅游,填补地铁、公交线路的不足。 武汉市交通运输局最新回应:2017年8月,交通运输部、公安部等十部委出台《关于鼓励 ||| 伴随城市化进程推进,共享单车虽为市民短途出行带来便利,但因超量投放、管理无序等问题,出现挤占道路资源、扰乱公共秩序、埋下安全隐患等情况。对此,武汉市积极整合多方力量,通过协同治理破解共享单车管理难题。 ||| 尊敬的市民:您好!您反映的诉求已收到,现将办理情况回复如下:接到您反映的问题后,唐家墩街工作人员立即到现场核查。经了解,该处是穗丰花园东区附近,有共享单车乱停乱放。现综合巡查员已联系单车公司,并已将乱",public_interaction ||| public_interaction ||| official ||| official,https://m.163.com/dy/article/I0AHH0GD0553R58G.html ||| https://view.inews.qq.com/a/20230320A05DE400 ||| https://cgj.ezhou.gov.cn/dtcg/xyxx/202511/t20251126_735333.html ||| https://www.wuhan.gov.cn/hdjl/lxgs/202602/t20260205_2725362.shtml,,,uncertain,,,,,
E044,CHAIN_E044_001,共享单车乱停放问题影响交通和市容环境 ||| 市民反映哈啰单车乱停放问题 ||| 牡丹江市城管局约谈企业并制定专项整治方案 ||| 整治后共享单车整齐摆放,ev-01117;ev-01118;ev-02036;ev-01119,"但因车辆乱停放问题,影响了我市交通秩序和市容环境,市综合执法管理局将加强对共享单车停放秩序的管理:一是督促运营企业,落实主体责任。二是加强巡查管理,开展专项整治。要求各城区执法人员持续加大巡查管理力度 ||| 近日,针对市民反映哈啰单车乱停放,严重影响交通安全和市容市貌问题,市城市管理综合执法局约谈了哈啰单车牡丹江负责人,进一步规范共享单车停放秩序,提升城市市容环境。 据了解,按照全市创城工作要求,市城管局 ||| 近日,牡丹江市城管局针对共享单车经营中争夺客源、维管不到位且无法实现智慧化定点精准停车导致停车秩序混乱等问题。7月5日,牡丹江市城管局制定并下发了《牡丹江市共享单车停放秩序专项整治工作实施方案》,组织 ||| 整齐摆放共享单车 整齐摆放共享单车 来源:市文明办 撰稿:市文明办 校对:康雷 一审:崔力克 二审:康雷 三审:关长友 1027318/images/整齐摆放共享单车.jpg 扫一扫在手机打开当前页",official ||| mainstream_news ||| official ||| official,https://www.hlj.gov.cn/hlj/c115707/202407/c00_31757355.shtml ||| https://www.thepaper.cn/newsDetail_forward_22611409 ||| http://www.mdj.gov.cn/mdjsrmzf/c100010/202407/c03_964560.shtml ||| https://www.mdj.gov.cn/mdjsrmzf/c100500/202512/c03_1027318.shtml,,,uncertain,,,,,
E044,CHAIN_E044_002,牡丹江市有三家共享单车运营企业 ||| 运营企业争夺客源且维管不到位导致停车秩序混乱 ||| 牡丹江市城管局下发专项整治工作实施方案 ||| 通过整治清理违规停放车辆,ev-01124;ev-02036;ev-01117,"#城市观察员#牡丹江市政府办公室消息: 目前,牡丹江市城区内运营的共享单车企业共有3家,分别是哈啰、美团和青桔。三家共享单车运营企业是2020年6月至今陆续经过市政府及相关部门招商进驻我市。依据《黑龙 ||| 近日,牡丹江市城管局针对共享单车经营中争夺客源、维管不到位且无法实现智慧化定点精准停车导致停车秩序混乱等问题。7月5日,牡丹江市城管局制定并下发了《牡丹江市共享单车停放秩序专项整治工作实施方案》,组织 ||| 但因车辆乱停放问题,影响了我市交通秩序和市容环境,市综合执法管理局将加强对共享单车停放秩序的管理:一是督促运营企业,落实主体责任。二是加强巡查管理,开展专项整治。要求各城区执法人员持续加大巡查管理力度",social_media ||| official ||| official,https://m.toutiao.com/w/1767908523531331/ ||| http://www.mdj.gov.cn/mdjsrmzf/c100010/202407/c03_964560.shtml ||| https://www.hlj.gov.cn/hlj/c115707/202407/c00_31757355.shtml,,,uncertain,,,,,
E044,CHAIN_E044_003,共享单车乱停放成为城市管理问题 ||| 哈尔滨等城市已制定管理办法 ||| 牡丹江市城管局借鉴外地经验开展专项治理 ||| 约谈企业要求落实主体责任,ev-02040;ev-01118,"牡丹江市城市管理综合执法局来我市考察交流共享单车管理工作 202 4 年 3 月 1 2 日, 牡丹江 市城市管理 综合执法 局 赴我市考察交流共享单车管理等工作。市城市管理 局 及相关科室 、单位 ||| 近日,针对市民反映哈啰单车乱停放,严重影响交通安全和市容市貌问题,市城市管理综合执法局约谈了哈啰单车牡丹江负责人,进一步规范共享单车停放秩序,提升城市市容环境。 据了解,按照全市创城工作要求,市城管局",official ||| mainstream_news,https://cgj.yantai.gov.cn/art/2024/3/13/art_6154_2907670.html ||| https://www.thepaper.cn/newsDetail_forward_22611409,,,uncertain,,,,,
E045,CHAIN_E045_001,共享单车淤积导致通行受阻 ||| 东湖风景区城管执法局巡查发现违规 ||| 对运营企业处以2000元罚款 ||| 召开调度会推动整改,ev-02051;ev-02053,"因多次忽视潮汐点位预警、未及时清理车辆造成通行受阻,近日,东湖风景区城管执法局对某共享单车运营企业依法处以2000元罚款。据悉,这是东湖风景区运用“半阈值报警”智慧监管系统精准治理单车乱象的首起典型案 ||| 6月25日,东湖绿道三期正式开放,吸引众多市民游客前来打卡。 为给市民游客营造良好的骑行环境,6月24日上午,武汉市东湖风景区城管执法局组织召开绿道三期单车工作调度会,对东湖南路沿线共享单车进行协调部",official ||| official,https://cgw.wuhan.gov.cn/cgdt/cgw_cgxw/202509/t20250918_2649348.shtml ||| https://jtj.wuhan.gov.cn/jtzx/zwdt/202406/t20240626_2421103.shtml,,,uncertain,,,,,
E045,CHAIN_E045_002,共享单车潮汐现象引发管理问题 ||| 公众投诉停车秩序混乱 ||| 东湖风景区启用电子围栏技术 ||| 划定停放区并处罚违规企业,ev-01140;ev-01137;ev-02051,"9月8日,武汉市东湖风景区城管部门在东湖绿道试点启用 共享单车“电子围栏” 技术,今后用户需将共享单车停放在规定的10处电子围栏内,如果随意停放,就会无法锁车且持续计费。 电子围栏是指利用卫星定位技术 ||| 楚天都市报讯楚天都市报讯(记者卢成汉通讯员徐凤娇宋华华)昨日,武汉市东湖风景区划出469个共享单车停放处,可停放3万辆共享单车。今后,在该景区范围内,随意停放共享单车可能被列入禁骑名单。 东湖风景区环 ||| 因多次忽视潮汐点位预警、未及时清理车辆造成通行受阻,近日,东湖风景区城管执法局对某共享单车运营企业依法处以2000元罚款。据悉,这是东湖风景区运用“半阈值报警”智慧监管系统精准治理单车乱象的首起典型案",mainstream_news ||| social_media ||| official,https://www.sohu.com/a/488890076_121106908 ||| https://www.toutiao.com/article/6454646292940931342/ ||| https://cgw.wuhan.gov.cn/cgdt/cgw_cgxw/202509/t20250918_2649348.shtml,,,uncertain,,,,,
E045,CHAIN_E045_003,节假日共享单车堆积影响游客体验 ||| 媒体曝光和市民反映 ||| 城管执法局加强巡查并处罚 ||| 企业配合清理并优化调度,ev-02064;ev-02051,"通讯员余芳利 规整游客乱停放的共享单车、清理景区门口的流动摊贩、清除乱张贴的违规小广告......五一期间,在涌动的人潮中,武汉东湖风景区城管执法局执法队员与市政环卫工人员用精致的服务,为游客提供了不 ||| 因多次忽视潮汐点位预警、未及时清理车辆造成通行受阻,近日,东湖风景区城管执法局对某共享单车运营企业依法处以2000元罚款。据悉,这是东湖风景区运用“半阈值报警”智慧监管系统精准治理单车乱象的首起典型案",mainstream_news ||| official,https://travel.sohu.com/a/672184160_121284943 ||| https://cgw.wuhan.gov.cn/cgdt/cgw_cgxw/202509/t20250918_2649348.shtml,,,uncertain,,,,,
E046,CHAIN_E046_001,工信部通报62款App及SDK侵害用户权益 ||| 用户反映App非法获取个人信息问题持续 ||| 工信部要求限期整改 ||| 整改不达标将面临下架处理,ev-01159;ev-02084,"3月14日,工信部对“信号检测仪”“地图指南针”等62款存在侵害用户权益行为的移动互联网应用程序(APP)及第三方软件开发工具包(SDK)进行通报,要求这62款APP及SDK按有关规定进行整改。 据介 ||| 中国网科技6月11日讯 据网信中国微信公众号消息 , 近期 , 针对人民群众反映强烈的App非法获取 、 超范围收集 、 过度索权等侵害个人信息的现象 , 国家互联网信息办公室依据相关法律和有关规定",mainstream_news ||| social_media,http://finance.eastmoney.com/a/202403143012368512.html ||| https://xueqiu.com/4453566636/182569006,,,uncertain,,,,,
E046,CHAIN_E046_002,工信部发布2024年第2批62款侵权App通报 ||| 被通报App存在违规收集个人信息等问题 ||| 相关企业需在规定时间内完成整改 ||| 工信部组织第三方检测机构复核并公布进展,ev-01159;ev-02086,"3月14日,工信部对“信号检测仪”“地图指南针”等62款存在侵害用户权益行为的移动互联网应用程序(APP)及第三方软件开发工具包(SDK)进行通报,要求这62款APP及SDK按有关规定进行整改。 据介 ||| 据悉,10月26日,工信部向社会通报了131家存在侵害用户权益行为APP企业的名单。截至目前,经第三方检测机构核查复检,尚有60款APP未按照工业和信息化部要求完成整改。 工信部表示,相关应用商店应在",mainstream_news ||| forum,http://finance.eastmoney.com/a/202403143012368512.html ||| https://cloud.tencent.com/developer/news/722324,,,uncertain,,,,,
E046,CHAIN_E046_003,工信部对62款App及SDK进行通报批评 ||| App及SDK违法违规收集使用个人信息 ||| 工信部责令企业按相关规定整改 ||| 后续将依法依规组织对拒不整改的App进行处置,ev-01159;ev-02088,"3月14日,工信部对“信号检测仪”“地图指南针”等62款存在侵害用户权益行为的移动互联网应用程序(APP)及第三方软件开发工具包(SDK)进行通报,要求这62款APP及SDK按有关规定进行整改。 据介 ||| 近日 工业和信息化部 对55款侵害用户权益的 移动互联网应用程序(APP)及 第三方软件开发工具包(SDK)进行通报 要求这55款APP及SDK 按有关规定进行整改 整改落实不到位的 将依法依规组织开",mainstream_news ||| mainstream_news,http://finance.eastmoney.com/a/202403143012368512.html ||| https://www.sohu.com/a/658145357_121106902,,,uncertain,,,,,
E047,CHAIN_E047_001,四部门联合发布2025年个人信息保护专项行动公告 ||| 中央网信办通报15款App和16款SDK存在个人信息问题 ||| 要求相关运营者限期整改并上报 ||| 后续批次通报显示持续执法,ev-02101;ev-01177;ev-01183;ev-01182,"标 题: 中央网信办、工业和信息化部、公安部、市场监管总局关于开展2025年个人信息保护系列专项行动的公告 发文机关: 中央网信办 工业和信息化部 公安部 市场监管总局 发文字号: 来 源: 国家网信 ||| 中央网信办发布关于15款App和16款SDK个人信息收集使用问题的通报。中央网信办组织对App、SDK收集使用个人信息行为进行检测,现对有关问题予以通报:一、墨迹天气tv版、医家等15款App存在未逐 ||| 关于15款App和16款SDK个人信息收集使用问题的通报,内容包括存在问题的具体应用和软件开发工具包(SDK),要求相关运营者在规定时间内完成整改并上报整改情况,否则将依法依规进行处置处罚。 ||| 关于侵害用户权益行为的APP(SDK)通报 (2025年第7批,总第52批) 根据中央网信办、工业和信息化部、公安部、市场监管总局等四部门联合发布的《关于开展2025年个人信息保护系列专项行动的公告》",official ||| social_media ||| official ||| mainstream_news,https://www.gov.cn/zhengce/zhengceku/202503/content_7016226.htm ||| https://www.toutiao.com/article/7501315768747852303/ ||| https://www.henan.gov.cn/2025/05-07/3155501.html ||| https://m.gmw.cn/2025-11/10/content_1304219555.htm,,,uncertain,,,,,
E047,CHAIN_E047_002,中央网信办通报15款App和16款SDK问题 ||| 媒体报道引发公众关注 ||| 运营者被要求整改 ||| 后续批次通报推进,ev-01177;ev-02091;ev-01183;ev-01182,"中央网信办发布关于15款App和16款SDK个人信息收集使用问题的通报。中央网信办组织对App、SDK收集使用个人信息行为进行检测,现对有关问题予以通报:一、墨迹天气tv版、医家等15款App存在未逐 ||| 中国网5月6日讯 据“网信中国”微信公众号消息,根据中央网信办、工业和信息化部、公安部、市场监管总局联合发布的《关于开展2025年个人信息保护系列专项行动的公告》,依据《中华人民共和国网络安全法》《中 ||| 关于15款App和16款SDK个人信息收集使用问题的通报,内容包括存在问题的具体应用和软件开发工具包(SDK),要求相关运营者在规定时间内完成整改并上报整改情况,否则将依法依规进行处置处罚。 ||| 关于侵害用户权益行为的APP(SDK)通报 (2025年第7批,总第52批) 根据中央网信办、工业和信息化部、公安部、市场监管总局等四部门联合发布的《关于开展2025年个人信息保护系列专项行动的公告》",social_media ||| social_media ||| official ||| mainstream_news,https://www.toutiao.com/article/7501315768747852303/ ||| http://news.china.com.cn/2025-05/06/content_117860580.shtml ||| https://www.henan.gov.cn/2025/05-07/3155501.html ||| https://m.gmw.cn/2025-11/10/content_1304219555.htm,,,uncertain,,,,,
E047,CHAIN_E047_003,2025年个人信息保护系列专项行动启动 ||| 首批通报15款App和16款SDK问题 ||| 公众和媒体高度关注 ||| 官方依法处置违规行为,ev-02101;ev-01183;ev-02091;ev-02105,"标 题: 中央网信办、工业和信息化部、公安部、市场监管总局关于开展2025年个人信息保护系列专项行动的公告 发文机关: 中央网信办 工业和信息化部 公安部 市场监管总局 发文字号: 来 源: 国家网信 ||| 关于15款App和16款SDK个人信息收集使用问题的通报,内容包括存在问题的具体应用和软件开发工具包(SDK),要求相关运营者在规定时间内完成整改并上报整改情况,否则将依法依规进行处置处罚。 ||| 中国网5月6日讯 据“网信中国”微信公众号消息,根据中央网信办、工业和信息化部、公安部、市场监管总局联合发布的《关于开展2025年个人信息保护系列专项行动的公告》,依据《中华人民共和国网络安全法》《中 ||| 【四部门:开展2025年个人信息保护系列专项行动】财联社3月28日电,2025年,中央网信办将会同工业和信息化部、公安部、市场监管总局等部门,进一步深入治理常用服务产品和常见生活场景中存在的违法违规收",official ||| official ||| social_media ||| mainstream_news,https://www.gov.cn/zhengce/zhengceku/202503/content_7016226.htm ||| https://www.henan.gov.cn/2025/05-07/3155501.html ||| http://news.china.com.cn/2025-05/06/content_117860580.shtml ||| https://www.sohu.com/a/876884400_222256,,,uncertain,,,,,
E048,CHAIN_E048_001,江苏省通信管理局2024年持续开展App检查并通报43款 ||| 2025年2月20日通报第1批20款App ||| 被通报App企业需依据法律法规进行整改 ||| 江苏省通信管理局后续发布第2批、第7批等批次,ev-02122;ev-01198;ev-02112;ev-02126,"当前位置: 江苏省通信管理局 > 公众参与 > 公告公示 2024年,江苏省通信管理局持续开展APP侵害用户权益专项检查,第1批次和第2批次累计检测并通报43款侵害用户权益的App,并要求相关公司整改 ||| 2月20日,记者从江苏省通信管理局官网获悉,江苏省通信管理局通报2025年第1批侵害用户权益行为APP。 图源 江苏省通信管理局官网 江苏省通信管理局高度重视用户权益保护工作,依据 ||| 扬子晚报网3月31日讯(记者 马燕)记者从江苏省通信管理局获悉,3月31日,江苏省通信管理局发布关于侵害用户权益行为APP的通报(2025年第2批)。 图源 江苏省通信管理局官网 江苏省通信管理局高度 ||| 扬子晚报网9月18日讯(记者 马燕)9月17日,江苏省通信管理局官网显示,江苏省通信管理局通报关于侵害用户权益行为的APP(2025年第7批)。图源 江苏省通信管理局官网据悉,江苏省通信管理局根据《关",official ||| mainstream_news ||| mainstream_news ||| mainstream_news,https://jsca.miit.gov.cn/gzcy/gggs/art/2024/art_d8bb9ddee3df4d029ab71b7904b67209.html ||| https://new.qq.com/rain/a/20250220A09IOA00 ||| http://www.yangtse.com/zncontent/4416372.html ||| https://news.qq.com/rain/a/20250918A04K8V00,,,uncertain,,,,,
E048,CHAIN_E048_002,江苏省通信管理局2022年检测通报24款App，3款未完成整改 ||| 2025年2月20日再次通报第1批20款App ||| 部分App企业整改不力引发社会关注 ||| 江苏省通信管理局持续加强监管，发布第2批,ev-02117;ev-01198;ev-02121;ev-02112,"来源:江苏省通信管理局 江苏省通信管理局于2022年4月份检测并通报24款存在违法违规收集使用个人信息的App,并要求相关公司整改。截至目前,有3款APP(详见下表)未在要求时间内完成整改。依据《网络 ||| 2月20日,记者从江苏省通信管理局官网获悉,江苏省通信管理局通报2025年第1批侵害用户权益行为APP。 图源 江苏省通信管理局官网 江苏省通信管理局高度重视用户权益保护工作,依据 ||| 记者从江苏省通管局获悉,江苏省通信管理局于2022年4月份检测并通报24款存在违法违规收集使用个人信息的App,并要求相关公司整改。截至目前,有3款APP(详见下表)未在要求时间内完成整改。依据《网络 ||| 扬子晚报网3月31日讯(记者 马燕)记者从江苏省通信管理局获悉,3月31日,江苏省通信管理局发布关于侵害用户权益行为APP的通报(2025年第2批)。 图源 江苏省通信管理局官网 江苏省通信管理局高度",public_web ||| mainstream_news ||| mainstream_news ||| mainstream_news,http://qizibao.com/newsinfo/2854250.html ||| https://new.qq.com/rain/a/20250220A09IOA00 ||| https://k.sina.com.cn/article_1653603955_628ffe7302001bx2t.html ||| http://www.yangtse.com/zncontent/4416372.html,,,uncertain,,,,,
E048,CHAIN_E048_003,江苏省通信管理局公开发布2025年第1批通报 ||| 多家新闻媒体（如腾讯新闻、新浪财经）报道此事 ||| 被通报App需在限期内完成整改 ||| 江苏省通信管理局后续批次通报显示监管常态化,ev-01198;ev-01200;ev-02112;ev-02126,"2月20日,记者从江苏省通信管理局官网获悉,江苏省通信管理局通报2025年第1批侵害用户权益行为APP。 图源 江苏省通信管理局官网 江苏省通信管理局高度重视用户权益保护工作,依据 ||| 2月20日,记者从江苏省通信管理局官网获悉,江苏省通信管理局通报2025年第1批侵害用户权益行为APP。 江苏省通信管理局高度重视用户权益保护工作,依据《个人信息保护法》《网络安全法》《电信条例》《电 ||| 扬子晚报网3月31日讯(记者 马燕)记者从江苏省通信管理局获悉,3月31日,江苏省通信管理局发布关于侵害用户权益行为APP的通报(2025年第2批)。 图源 江苏省通信管理局官网 江苏省通信管理局高度 ||| 扬子晚报网9月18日讯(记者 马燕)9月17日,江苏省通信管理局官网显示,江苏省通信管理局通报关于侵害用户权益行为的APP(2025年第7批)。图源 江苏省通信管理局官网据悉,江苏省通信管理局根据《关",mainstream_news ||| public_web ||| mainstream_news ||| mainstream_news,https://new.qq.com/rain/a/20250220A09IOA00 ||| https://partners.sina.cn/html/uc/toutiao/article?docUrl=https%3A%2F%2Fk.sina.cn%2Farticle_1653603955_628ffe7302001q8ak.html&en_dataid=810b9a7384f4d288a7a3af8983e043441bbc80544315c29fa301e58f10624157&wm=6079 ||| http://www.yangtse.com/zncontent/4416372.html ||| https://news.qq.com/rain/a/20250918A04K8V00,,,uncertain,,,,,
E049,CHAIN_E049_001,媒体调查披露聚合平台网约车阴阳账单和高抽成 ||| 司机投诉阴阳账单，乘客质疑抽成过高 ||| 交通运输新业态协同监管部际联席会议约谈平台 ||| 持续关注抽成透明化治理,ev-01217;ev-01382;ev-01386;ev-01220;ev-01400;ev-01390,"“乘客支付155.06元,而平台却显示乘客支付了102.89元。”1月15日,某网约车平台(阳光出行)司机陈晨(化名)在某投诉平台上称。 1月14日,陈晨接到由北京朝阳站到北京西站的外派订单。据他表示 ||| 网约车抽成近五成,保障司机权益才能长久发展 2024-01-16 17:56:52 网约车的发展不该滑向零和博弈的局面。只有确保司机的合法权益得到保障,收入构成合理、透明,抽成比例合适,他们才有更强大 ||| 7月29日消息,从交通运输部获悉,交通运输新业态协同监管部际联席会议办公室当日组织对多家网约车平台、聚合平台公司进行约谈。约谈要求,进一步规范经营行为,合理制定运营规则,加强与司机群体的沟通协商,落实 ||| 摘要:交通运输部明确要求网约车主要平台抽成在18%-30%区间内,但随着网约车聚合模式兴起,聚合平台上出现“阴阳账单”,即司机端、乘客端存在两套订单价格,严重侵害了司机和消费者合法权益,埋下聚合平台网 ||| 全国人大代表、重庆市出租车驾驶员殷其龙:网约车平台抽成可能超40%,建议加强平台监管,明确抽成比例,这样网约车司机的收入也能相应提高。(工人日报客户端记者 陈丹丹) ||| 网约车聚合平台正在打车出行中扮演越来越重要的角色,与此同时,平台对第三方网约车公司缺乏监管,带来的问题也引发了关注。有关专家认为,应进一步明确网约车聚合平台、网约车公司间的权责界定,压实平台责任。 ―",mainstream_news ||| public_web ||| social_media ||| official ||| mainstream_news ||| mainstream_news,https://tech.ifeng.com/c/8WOAmlKXkWQ ||| https://guancha.gmw.cn/zhuanlan/2024-01/16/content_37092423.htm ||| https://www.163.com/dy/article/IASV9IJ20519U3I5.html ||| http://www.dyzx.gov.cn/contents/40/11128.html ||| https://www.workercn.cn/c/2026-03-07/8749933.shtml ||| https://news.youth.cn/sh/202508/t20250805_16157369.htm,,,uncertain,,,,,
E050,CHAIN_E050_001,新华社调查揭露网约车平台高抽成 ||| 司机和媒体公开质疑平台抽成不透明 ||| 滴滴发布说明回应抽成质疑 ||| 滴滴承诺持续推进公开透明,ev-02137;ev-02136;ev-01240;ev-01239,"5月6日,CNMO曾报道,新华社记者调查发现,部分网约车平台收费不透明,存在抽成比例太高的问题。5月7日晚间,滴滴出行在其官方微信公众号上回应称,确实存在一部分司机收入占比 5月6日,CNMO曾报道, ||| 近期,有网约车司机和媒体对网约车平台抽成提出质疑,认为一些平台抽成比例过高,且司机和乘客对每一单的抽成比例、计算方式不知情。5月7号,滴滴出行发布说明显示,2020年滴滴网约车司机收入占乘客应付总额的 ||| 滴滴昨天通过微信公众号发布声明,对网约车「抽成」问题进行回应:2020年滴滴网约车司机收入占乘客应付总额的79.1%;剩下20.9% 中,10.9% 为乘客补贴优惠,6.9% 为企业经营成 近期,有声 ||| 滴滴回应“抽成”问题:虚心接受批评,持续推进公开透明5月7日。滴滴回应“抽成”问题:确实存在部分司机收入占比较低,抽成高于30%的订单占总订单的2.7%。虽占比不高,但确给司机师傅造成困扰,公司正陆续",social_media ||| public_web ||| social_media ||| mainstream_news,http://m.jixuanw.com/tuijian/16939.html ||| https://www.hebtv.com/0/0rmhlm/mt/992kp/hbxwmzl992kp/10269575.shtml ||| http://www.cppcns.com/news/roll/390860.html ||| https://www.thepaper.cn/newsDetail_forward_12564944?commTag=true,,,uncertain,,,,,
