event_id,candidate_id,source_type,stakeholder,opinion,sentiment,rationale,evidence_ids,support_label,human_decision,gold_stakeholder,gold_opinion,gold_sentiment,gold_rationale,gold_evidence_ids,gold_support_label,edit_reason,reviewer_id,adjudication_status,notes,event_name,tuple_id,candidate_stakeholder,candidate_opinion,candidate_sentiment,candidate_rationale,candidate_evidence_ids,candidate_event_chain_stage,candidate_confidence,verification_label,verification_score,verification_rationale,issue_flags,evidence_quotes,evidence_texts,chain_confidence,missing_stages,gold_event_chain_stage,gold_event_chain_order,gold_notes,annotator_id,review_status
E045,LLM_E045_001,llm_preannotation,武汉东湖风景区城管执法局,对忽视潮汐点位预警、未及时清理车辆造成通行受阻的共享单车运营企业依法处以2000元罚款,negative,ev-02051明确记载东湖风景区城管执法局因企业多次忽视潮汐点位预警、未及时清理车辆而开出罚单，系首起典型案例,ev-02051,supported,accept,武汉东湖风景区城管执法局,对忽视潮汐点位预警、未及时清理车辆造成通行受阻的共享单车运营企业依法处以2000元罚款,negative,ev-02051明确记载东湖风景区城管执法局因企业多次忽视潮汐点位预警、未及时清理车辆而开出罚单，系首起典型案例,ev-02051,supported,,auto_reviewer,,,武汉东湖风景区共享单车运营企业处罚事件,LLM_E045_001,武汉东湖风景区城管执法局,对忽视潮汐点位预警、未及时清理车辆造成通行受阻的共享单车运营企业依法处以2000元罚款,negative,ev-02051明确记载东湖风景区城管执法局因企业多次忽视潮汐点位预警、未及时清理车辆而开出罚单，系首起典型案例,ev-02051,unknown,,supported,,,,,"因多次忽视潮汐点位预警、未及时清理车辆造成通行受阻,近日,东湖风景区城管执法局对某共享单车运营企业依法处以2000元罚款。据悉,这是东湖风景区运用“半阈值报警”智慧监管系统精准治理单车乱象的首起典型案",,,unknown,,,auto_reviewer,reviewed
E045,LLM_E045_002,llm_preannotation,共享单车运营企业,因多次忽视潮汐点位预警、未及时清理车辆被东湖风景区城管执法局处以2000元罚款,negative,ev-02051指出企业忽视预警导致处罚，企业行为负面且被动接受处罚,ev-02051,supported,accept,共享单车运营企业,因多次忽视潮汐点位预警、未及时清理车辆被东湖风景区城管执法局处以2000元罚款,negative,ev-02051指出企业忽视预警导致处罚，企业行为负面且被动接受处罚,ev-02051,supported,,auto_reviewer,,,武汉东湖风景区共享单车运营企业处罚事件,LLM_E045_002,共享单车运营企业,因多次忽视潮汐点位预警、未及时清理车辆被东湖风景区城管执法局处以2000元罚款,negative,ev-02051指出企业忽视预警导致处罚，企业行为负面且被动接受处罚,ev-02051,unknown,,supported,,,,,"因多次忽视潮汐点位预警、未及时清理车辆造成通行受阻,近日,东湖风景区城管执法局对某共享单车运营企业依法处以2000元罚款。据悉,这是东湖风景区运用“半阈值报警”智慧监管系统精准治理单车乱象的首起典型案",,,unknown,,,auto_reviewer,reviewed
E045,LLM_E045_003,llm_preannotation,市民田女士,共享单车总量减少但出行更加有序方便,positive,ev-02066中田女士直接表示车变好骑了、出行有序方便，反映公众对治理成效的正面感受,ev-02066,supported,accept,市民田女士,共享单车总量减少但出行更加有序方便,positive,ev-02066中田女士直接表示车变好骑了、出行有序方便，反映公众对治理成效的正面感受,ev-02066,supported,,auto_reviewer,,,武汉东湖风景区共享单车运营企业处罚事件,LLM_E045_003,市民田女士,共享单车总量减少但出行更加有序方便,positive,ev-02066中田女士直接表示车变好骑了、出行有序方便，反映公众对治理成效的正面感受,ev-02066,unknown,,supported,,,,,"近日,不少细心市民发现,路上的共享单车变少了,但车也变得好骑了。“不会一扫一个故障车辆了。”在东湖风景区华侨城商业街区上班的田女士说道,虽然总量有所减少,但出行更加有序方便了。 为进一步提升风景区共享",,,unknown,,,auto_reviewer,reviewed
E045,LLM_E045_004,llm_preannotation,武汉东湖风景区城管执法局,在东湖风景区试点启用共享单车‘电子围栏’技术，规范停车效果显著,positive,ev-01138报道电子围栏已收到效果，体现政府积极采用技术手段治理乱象,ev-01138,supported,accept,武汉东湖风景区城管执法局,在东湖风景区试点启用共享单车‘电子围栏’技术，规范停车效果显著,positive,ev-01138报道电子围栏已收到效果，体现政府积极采用技术手段治理乱象,ev-01138,supported,,auto_reviewer,,,武汉东湖风景区共享单车运营企业处罚事件,LLM_E045_004,武汉东湖风景区城管执法局,在东湖风景区试点启用共享单车‘电子围栏’技术，规范停车效果显著,positive,ev-01138报道电子围栏已收到效果，体现政府积极采用技术手段治理乱象,ev-01138,unknown,,supported,,,,,"“共享单车一族”注意了 如果任性随意停放共享单车 将有可能锁不上车 还要多付费用 11月23日,记者 从市城管部门获悉 在东湖风景区推出的20处“电子围栏” 已在规范停车方面收到效果 下一步将在全市铺",,,unknown,,,auto_reviewer,reviewed
E045,LLM_E045_005,llm_preannotation,共享单车运营企业,参与东湖高新区城管局组织的共治推进会，配合政府强化车辆停放秩序,neutral,ev-02065提到东湖高新区城管局组织共享单车运营企业开展工作推进会，企业参与共治,ev-02065,supported,accept,共享单车运营企业,参与东湖高新区城管局组织的共治推进会，配合政府强化车辆停放秩序,neutral,ev-02065提到东湖高新区城管局组织共享单车运营企业开展工作推进会，企业参与共治,ev-02065,supported,,auto_reviewer,,,武汉东湖风景区共享单车运营企业处罚事件,LLM_E045_005,共享单车运营企业,参与东湖高新区城管局组织的共治推进会，配合政府强化车辆停放秩序,neutral,ev-02065提到东湖高新区城管局组织共享单车运营企业开展工作推进会，企业参与共治,ev-02065,unknown,,supported,,,,,"“强化日常巡查管理,重点管控‘潮汐’点位,共享单车停放秩序提升效果明显。”东湖高新区城管局采取一系列措施,联合共享单车运营企业加强共享单车共治。近日,东湖高新区城管局组织共享单车运营企业开展工作推进会",,,unknown,,,auto_reviewer,reviewed
E046,LLM_E046_001,llm_preannotation,工业和信息化部,通报62款App及SDK存在侵害用户权益行为，要求相关企业按有关规定进行整改,negative,工信部依据相关法规对违规App及SDK进行通报并责令整改，体现对侵害用户权益行为的负面态度,ev-01159,supported,accept,工业和信息化部,通报62款App及SDK存在侵害用户权益行为，要求相关企业按有关规定进行整改,negative,工信部依据相关法规对违规App及SDK进行通报并责令整改，体现对侵害用户权益行为的负面态度,ev-01159,supported,,auto_reviewer,,,工信部2024年第2批62款App及SDK侵害用户权益通报事件,LLM_E046_001,工业和信息化部,通报62款App及SDK存在侵害用户权益行为，要求相关企业按有关规定进行整改,negative,工信部依据相关法规对违规App及SDK进行通报并责令整改，体现对侵害用户权益行为的负面态度,ev-01159,unknown,,supported,,,,,"3月14日,工信部对“信号检测仪”“地图指南针”等62款存在侵害用户权益行为的移动互联网应用程序(APP)及第三方软件开发工具包(SDK)进行通报,要求这62款APP及SDK按有关规定进行整改。 据介",,,unknown,,,auto_reviewer,reviewed
E047,LLM_E047_001,llm_preannotation,中央网信办、工业和信息化部、公安部、市场监管总局,开展2025年个人信息保护系列专项行动，深入治理常用服务产品和常见生活场景中存在的违法违规收集使用个人信息问题,positive,四部门联合发布公告，明确2025年将开展专项治理行动，体现了对个人信息保护的积极态度和执法决心。,ev-02101;ev-02102;ev-02103;ev-02104;ev-02105,supported,accept,中央网信办、工业和信息化部、公安部、市场监管总局,开展2025年个人信息保护系列专项行动，深入治理常用服务产品和常见生活场景中存在的违法违规收集使用个人信息问题,positive,四部门联合发布公告，明确2025年将开展专项治理行动，体现了对个人信息保护的积极态度和执法决心。,ev-02101;ev-02102;ev-02103;ev-02104;ev-02105,supported,,auto_reviewer,,,中央网信办2025年15款App和16款SDK个人信息问题通报事件,LLM_E047_001,中央网信办、工业和信息化部、公安部、市场监管总局,开展2025年个人信息保护系列专项行动，深入治理常用服务产品和常见生活场景中存在的违法违规收集使用个人信息问题,positive,四部门联合发布公告，明确2025年将开展专项治理行动，体现了对个人信息保护的积极态度和执法决心。,ev-02101;ev-02102;ev-02103;ev-02104;ev-02105,unknown,,supported,,,,,"标 题: 中央网信办、工业和信息化部、公安部、市场监管总局关于开展2025年个人信息保护系列专项行动的公告 发文机关: 中央网信办 工业和信息化部 公安部 市场监管总局 发文字号: 来 源: 国家网信;中央网信办、工业和信息化部、公安部、市场监管总局发布关于开展2025年个人信息保护系列专项行动的公告。2025年,中央网信办将会同工业和信息化部、公安部、市场监管总局等部门,进一步深入治理常用服务产品;中央网信办、工业和信息化部、公安部、市场监管总局发布关于开展2025年个人信息保护系列专项行动的公告。2025年,中央网信办将会同工业和信息化部、公安部、市场监管总局等部门,进一步深入治理常用服务产品;中央网信办、工业和信息化部、公安部、市场监管总局发布关于开展2025年个人信息保护系列专项行动的公告。2025年,中央网信办将会同工业和信息化部、公安部、市场监管总局等部门,进一步深入治理常用服务产品;【四部门:开展2025年个人信息保护系列专项行动】财联社3月28日电,2025年,中央网信办将会同工业和信息化部、公安部、市场监管总局等部门,进一步深入治理常用服务产品和常见生活场景中存在的违法违规收",,,unknown,,,auto_reviewer,reviewed
E047,LLM_E047_002,llm_preannotation,中央网信办,对15款App和16款SDK个人信息收集使用问题进行通报，要求相关运营者在规定时间内完成整改并上报整改情况，否则将依法依规进行处置处罚,negative,通报明确指出存在问题的应用和SDK，并提出整改要求和处罚威胁，对被通报对象持负面态度。,ev-01183;ev-01177,supported,accept,中央网信办,对15款App和16款SDK个人信息收集使用问题进行通报，要求相关运营者在规定时间内完成整改并上报整改情况，否则将依法依规进行处置处罚,negative,通报明确指出存在问题的应用和SDK，并提出整改要求和处罚威胁，对被通报对象持负面态度。,ev-01183;ev-01177,supported,,auto_reviewer,,,中央网信办2025年15款App和16款SDK个人信息问题通报事件,LLM_E047_002,中央网信办,对15款App和16款SDK个人信息收集使用问题进行通报，要求相关运营者在规定时间内完成整改并上报整改情况，否则将依法依规进行处置处罚,negative,通报明确指出存在问题的应用和SDK，并提出整改要求和处罚威胁，对被通报对象持负面态度。,ev-01183;ev-01177,unknown,,supported,,,,,"关于15款App和16款SDK个人信息收集使用问题的通报,内容包括存在问题的具体应用和软件开发工具包(SDK),要求相关运营者在规定时间内完成整改并上报整改情况,否则将依法依规进行处置处罚。;中央网信办发布关于15款App和16款SDK个人信息收集使用问题的通报。中央网信办组织对App、SDK收集使用个人信息行为进行检测,现对有关问题予以通报:一、墨迹天气tv版、医家等15款App存在未逐",,,unknown,,,auto_reviewer,reviewed
E048,LLM_E048_001,llm_preannotation,江苏省通信管理局,高度重视用户权益保护工作，依法通报并责令整改,positive,官方通报明确表示‘高度重视用户权益保护工作’，并依据法规要求App整改，体现积极监管态度。,ev-01199;ev-01198,supported,accept,江苏省通信管理局,高度重视用户权益保护工作，依法通报并责令整改,positive,官方通报明确表示‘高度重视用户权益保护工作’，并依据法规要求App整改，体现积极监管态度。,ev-01199;ev-01198,supported,,auto_reviewer,,,江苏省通信管理局2025年第1批20款App侵害用户权益通报事件,LLM_E048_001,江苏省通信管理局,高度重视用户权益保护工作，依法通报并责令整改,positive,官方通报明确表示‘高度重视用户权益保护工作’，并依据法规要求App整改，体现积极监管态度。,ev-01199;ev-01198,unknown,,supported,,,,,"2月20日,记者从江苏省通信管理局官网获悉,江苏省通信管理局通报2025年第1批侵害用户权益行为APP。 图源 江苏省通信管理局官网 江苏省通信管理局高度重视用户权益保护工作,依据《个人信息保护法》《;2月20日,记者从江苏省通信管理局官网获悉,江苏省通信管理局通报2025年第1批侵害用户权益行为APP。 图源 江苏省通信管理局官网 江苏省通信管理局高度重视用户权益保护工作,依据",,,unknown,,,auto_reviewer,reviewed
E048,LLM_E048_002,llm_preannotation,被通报App运营企业,须按照通报要求完成整改，否则面临进一步处罚,negative,通报中明确提出‘要求相关公司整改’，历史案例显示未整改App将被下架或受处罚。,ev-01199;ev-02117,partially_supported,accept,被通报App运营企业,须按照通报要求完成整改，否则面临进一步处罚,negative,通报中明确提出‘要求相关公司整改’，历史案例显示未整改App将被下架或受处罚。,ev-01199;ev-02117,partially_supported,,auto_reviewer,,,江苏省通信管理局2025年第1批20款App侵害用户权益通报事件,LLM_E048_002,被通报App运营企业,须按照通报要求完成整改，否则面临进一步处罚,negative,通报中明确提出‘要求相关公司整改’，历史案例显示未整改App将被下架或受处罚。,ev-01199;ev-02117,unknown,,partially_supported,,,,,"2月20日,记者从江苏省通信管理局官网获悉,江苏省通信管理局通报2025年第1批侵害用户权益行为APP。 图源 江苏省通信管理局官网 江苏省通信管理局高度重视用户权益保护工作,依据《个人信息保护法》《;来源:江苏省通信管理局 江苏省通信管理局于2022年4月份检测并通报24款存在违法违规收集使用个人信息的App,并要求相关公司整改。截至目前,有3款APP(详见下表)未在要求时间内完成整改。依据《网络",,,unknown,,verification_rationale: ; issue_flags: ,auto_reviewer,reviewed
E049,LLM_E049_001,llm_preannotation,网约车司机,要求平台公开透明抽成比例，降低高抽成,negative,司机收入因高抽成和阴阳账单受损，媒体调查和投诉平台均有大量证据,ev-01370;ev-01382;ev-01385,supported,accept,网约车司机,要求平台公开透明抽成比例，降低高抽成,negative,司机收入因高抽成和阴阳账单受损，媒体调查和投诉平台均有大量证据,ev-01370;ev-01382;ev-01385,supported,,auto_reviewer,,,2024年聚合平台网约车“阴阳账单”高抽成调查事件,LLM_E049_001,网约车司机,要求平台公开透明抽成比例，降低高抽成,negative,司机收入因高抽成和阴阳账单受损，媒体调查和投诉平台均有大量证据,ev-01370;ev-01382;ev-01385,unknown,,supported,,,,,"四川在线记者 田珊 廖文卓 王了 视频剪辑 郭雨荷 实习生 幸定坤长期以来,网约车平台抽成过高问题饱受争议。司机们辛苦奔波,却因平台高抽成,收入大打折扣。近日,有网友在问政四川反映,家里人开网约车太难;网约车抽成近五成,保障司机权益才能长久发展 2024-01-16 17:56:52 网约车的发展不该滑向零和博弈的局面。只有确保司机的合法权益得到保障,收入构成合理、透明,抽成比例合适,他们才有更强大;近日,网约车聚合平台抽成过高的现象引发热议。根据媒体调查,网约车聚合平台存在订单层层转卖、多次抽成的现象,比如,一笔实付98.11元的订单,司机实收金额仅为52.17元,占53%,其余47%被平台抽成",,,unknown,,,auto_reviewer,reviewed
E049,LLM_E049_002,llm_preannotation,交通运输部（监管机构）,约谈聚合平台，要求规范经营、合理制定运营规则、加强与司机沟通协商,positive,官方公告显示监管机构已采取行动促进行业规范,ev-01386,supported,accept,交通运输部（监管机构）,约谈聚合平台，要求规范经营、合理制定运营规则、加强与司机沟通协商,positive,官方公告显示监管机构已采取行动促进行业规范,ev-01386,supported,,auto_reviewer,,,2024年聚合平台网约车“阴阳账单”高抽成调查事件,LLM_E049_002,交通运输部（监管机构）,约谈聚合平台，要求规范经营、合理制定运营规则、加强与司机沟通协商,positive,官方公告显示监管机构已采取行动促进行业规范,ev-01386,unknown,,supported,,,,,"7月29日消息,从交通运输部获悉,交通运输新业态协同监管部际联席会议办公室当日组织对多家网约车平台、聚合平台公司进行约谈。约谈要求,进一步规范经营行为,合理制定运营规则,加强与司机群体的沟通协商,落实",,,unknown,,,auto_reviewer,reviewed
E049,LLM_E049_003,llm_preannotation,网约车司机,投诉平台存在‘阴阳账单’，实际抽成远高于显示比例,negative,司机具体投诉案例显示乘客支付金额与司机端显示不一致,ev-01369;ev-01217,supported,accept,网约车司机,投诉平台存在‘阴阳账单’，实际抽成远高于显示比例,negative,司机具体投诉案例显示乘客支付金额与司机端显示不一致,ev-01369;ev-01217,supported,,auto_reviewer,,,2024年聚合平台网约车“阴阳账单”高抽成调查事件,LLM_E049_003,网约车司机,投诉平台存在‘阴阳账单’，实际抽成远高于显示比例,negative,司机具体投诉案例显示乘客支付金额与司机端显示不一致,ev-01369;ev-01217,unknown,,supported,,,,,"我们先来看一笔账单。但司机端却显示乘客只支付了144.27元,抽成只有25.69%。在企业订单和第三方渠道订单中,这种“阴阳账单”更是屡见不鲜。有司机提醒,如果你在机场接到这类订单,可得留神了,抽佣比;“乘客支付155.06元,而平台却显示乘客支付了102.89元。”1月15日,某网约车平台(阳光出行)司机陈晨(化名)在某投诉平台上称。 1月14日,陈晨接到由北京朝阳站到北京西站的外派订单。据他表示",,,unknown,,,auto_reviewer,reviewed
E049,LLM_E049_004,llm_preannotation,全国人大代表,建议加强平台监管，明确抽成比例，提高司机收入,neutral,人大代表在公开场合提出监管建议,ev-01400,supported,accept,全国人大代表,建议加强平台监管，明确抽成比例，提高司机收入,neutral,人大代表在公开场合提出监管建议,ev-01400,supported,,auto_reviewer,,,2024年聚合平台网约车“阴阳账单”高抽成调查事件,LLM_E049_004,全国人大代表,建议加强平台监管，明确抽成比例，提高司机收入,neutral,人大代表在公开场合提出监管建议,ev-01400,unknown,,supported,,,,,"全国人大代表、重庆市出租车驾驶员殷其龙:网约车平台抽成可能超40%,建议加强平台监管,明确抽成比例,这样网约车司机的收入也能相应提高。(工人日报客户端记者 陈丹丹)",,,unknown,,,auto_reviewer,reviewed
E049,LLM_E049_005,llm_preannotation,专家,应进一步明确聚合平台与网约车公司的权责，压实平台责任,neutral,专家观点呼吁厘清责任，保障各方权益,ev-01390,supported,accept,专家,应进一步明确聚合平台与网约车公司的权责，压实平台责任,neutral,专家观点呼吁厘清责任，保障各方权益,ev-01390,supported,,auto_reviewer,,,2024年聚合平台网约车“阴阳账单”高抽成调查事件,LLM_E049_005,专家,应进一步明确聚合平台与网约车公司的权责，压实平台责任,neutral,专家观点呼吁厘清责任，保障各方权益,ev-01390,unknown,,supported,,,,,"网约车聚合平台正在打车出行中扮演越来越重要的角色,与此同时,平台对第三方网约车公司缺乏监管,带来的问题也引发了关注。有关专家认为,应进一步明确网约车聚合平台、网约车公司间的权责界定,压实平台责任。 ―",,,unknown,,,auto_reviewer,reviewed
E050,LLM_E050_001,llm_preannotation,网约车司机,平台抽成比例过高且计算方式不透明，司机收入占比低,negative,司机和媒体质疑抽成比例过高，且对每单抽成比例和计算方式不知情,ev-02136,supported,accept,网约车司机,平台抽成比例过高且计算方式不透明，司机收入占比低,negative,司机和媒体质疑抽成比例过高，且对每单抽成比例和计算方式不知情,ev-02136,supported,,auto_reviewer,,,滴滴网约车平台高抽成舆论事件,LLM_E050_001,网约车司机,平台抽成比例过高且计算方式不透明，司机收入占比低,negative,司机和媒体质疑抽成比例过高，且对每单抽成比例和计算方式不知情,ev-02136,unknown,,supported,,,,,"近期,有网约车司机和媒体对网约车平台抽成提出质疑,认为一些平台抽成比例过高,且司机和乘客对每一单的抽成比例、计算方式不知情。5月7号,滴滴出行发布说明显示,2020年滴滴网约车司机收入占乘客应付总额的",,,unknown,,,auto_reviewer,reviewed
E050,LLM_E050_002,llm_preannotation,滴滴出行,承认部分订单抽成高于30%，承诺排查原因并推进抽成透明化,neutral,滴滴发布声明回应质疑，承认存在问题并称将改进,ev-01240;ev-01239,supported,accept,滴滴出行,承认部分订单抽成高于30%，承诺排查原因并推进抽成透明化,neutral,滴滴发布声明回应质疑，承认存在问题并称将改进,ev-01240;ev-01239,supported,,auto_reviewer,,,滴滴网约车平台高抽成舆论事件,LLM_E050_002,滴滴出行,承认部分订单抽成高于30%，承诺排查原因并推进抽成透明化,neutral,滴滴发布声明回应质疑，承认存在问题并称将改进,ev-01240;ev-01239,unknown,,supported,,,,,"滴滴昨天通过微信公众号发布声明,对网约车「抽成」问题进行回应:2020年滴滴网约车司机收入占乘客应付总额的79.1%;剩下20.9% 中,10.9% 为乘客补贴优惠,6.9% 为企业经营成 近期,有声;滴滴回应“抽成”问题:虚心接受批评,持续推进公开透明5月7日。滴滴回应“抽成”问题:确实存在部分司机收入占比较低,抽成高于30%的订单占总订单的2.7%。虽占比不高,但确给司机师傅造成困扰,公司正陆续",,,unknown,,,auto_reviewer,reviewed
E050,LLM_E050_003,llm_preannotation,乘客,网约车费用越来越高，怀疑与平台高抽成有关,negative,媒体报道乘客抱怨打车变贵,ev-02131,supported,accept,乘客,网约车费用越来越高，怀疑与平台高抽成有关,negative,媒体报道乘客抱怨打车变贵,ev-02131,supported,,auto_reviewer,,,滴滴网约车平台高抽成舆论事件,LLM_E050_003,乘客,网约车费用越来越高，怀疑与平台高抽成有关,negative,媒体报道乘客抱怨打车变贵,ev-02131,unknown,,supported,,,,,"IT之家5月7日消息 近期,新华社揭露网约车平台高额抽成,网约车市场有个怪现象:乘客表示打车越来越贵,司机却感叹挣钱越来越难... 快报 滴滴官方回应抽成高不透明:少数现象,会改进 中新经纬客户端5月",,,unknown,,,auto_reviewer,reviewed
E004,LLM_E004_001,llm_preannotation,横沙社区,社区通过投票决议向黄埔区政府申请行政处理留守户房屋拆迁补偿安置争议，以推动旧改进程,positive,多篇新闻报道确认横沙社区投票通过了申请行政处理的决议，展现社区推动改造的积极态度,ev-01460;ev-00081,supported,accept,横沙社区,社区通过投票决议向黄埔区政府申请行政处理留守户房屋拆迁补偿安置争议，以推动旧改进程,positive,多篇新闻报道确认横沙社区投票通过了申请行政处理的决议，展现社区推动改造的积极态度,ev-01460;ev-00081,supported,,auto_reviewer,,,广州市黄埔区横沙社区旧改留守户行政处理争议事件,LLM_E004_001,横沙社区,社区通过投票决议向黄埔区政府申请行政处理留守户房屋拆迁补偿安置争议，以推动旧改进程,positive,多篇新闻报道确认横沙社区投票通过了申请行政处理的决议，展现社区推动改造的积极态度,ev-01460;ev-00081,unknown,,supported,,,,,"2025-05-21 10:34 广州城市更新正在提速。 近期,横沙社区以投票的方式通过了一项决议。决议内容是向黄埔区政府申请行政处理“改造范围内所有留守户房屋拆迁补偿安置争议”,从而在6月30日;2025-05-21 07:41 横沙城中村改造项目香秀路旁未拆除村民房屋 时代财经摄 广州城市更新正在提速。 近期,横沙社区以投票的方式通过了一项决议。决议内容是向黄埔区政府申请行政处理“改造范",,,unknown,,,auto_reviewer,reviewed
E004,LLM_E004_002,llm_preannotation,黄埔区政府,黄埔区政府发布了横沙旧村改造通告，确认改造范围内房屋权属人同意补偿方案，为行政处理提供合法依据,positive,黄埔区政府官方通告显示其已批准改造方案并公告，支持旧改项目的推进,ev-00080,supported,accept,黄埔区政府,黄埔区政府发布了横沙旧村改造通告，确认改造范围内房屋权属人同意补偿方案，为行政处理提供合法依据,positive,黄埔区政府官方通告显示其已批准改造方案并公告，支持旧改项目的推进,ev-00080,supported,,auto_reviewer,,,广州市黄埔区横沙社区旧改留守户行政处理争议事件,LLM_E004_002,黄埔区政府,黄埔区政府发布了横沙旧村改造通告，确认改造范围内房屋权属人同意补偿方案，为行政处理提供合法依据,positive,黄埔区政府官方通告显示其已批准改造方案并公告，支持旧改项目的推进,ev-00080,unknown,,supported,,,,,广州市黄埔区人民政府关于 横沙旧村改造项目 剩余地块(除一、二期以外的地块) 改造的通告 横沙旧村改造项目剩余地块(除一、二期以外的地块)改造范围内房屋权属人同意《横沙“城中村”拆迁安置补偿 方案》,,,unknown,,,auto_reviewer,reviewed
E010,LLM_E010_001,llm_preannotation,衢州市柯城区双港街道办事处,百家坊未来社区安置房项目正加速推进，将确保按期交付,positive,搜狐新闻文章报道该项目各参建单位团结协作、攻坚克难，项目建设正加速推进中,ev-01564,supported,accept,衢州市柯城区双港街道办事处,百家坊未来社区安置房项目正加速推进，将确保按期交付,positive,搜狐新闻文章报道该项目各参建单位团结协作、攻坚克难，项目建设正加速推进中,ev-01564,supported,,auto_reviewer,,,衢州市柯城区百家坊未来社区安置房延期交付事件,LLM_E010_001,衢州市柯城区双港街道办事处,百家坊未来社区安置房项目正加速推进，将确保按期交付,positive,搜狐新闻文章报道该项目各参建单位团结协作、攻坚克难，项目建设正加速推进中,ev-01564,unknown,,supported,,,,,"衢州智慧新城百家坊社区项目是全拆重建类安置小区项目,是浙江省第三批未来社区试点创建项目,也是备受关注的重点民生工程。项目自2022年3月开工以来,各参建单位团结协作,紧盯目标、攻坚克难,合力高效推进工",,,unknown,,,auto_reviewer,reviewed
E004,LLM_E004_EXP_001,llm_preannotation_expansion,公众,公众对广州市黄埔区横沙社区旧改留守户行政处理争议事件表示关注和担忧，要求相关部门彻查并公布结果,negative,社交媒体和论坛证据ev-00076反映了公众的观点,ev-00076,supported,accept,公众,公众对广州市黄埔区横沙社区旧改留守户行政处理争议事件表示关注和担忧，要求相关部门彻查并公布结果,negative,社交媒体和论坛证据ev-00076反映了公众的观点,ev-00076,supported,,auto_reviewer,,,广州市黄埔区横沙社区旧改留守户行政处理争议事件,LLM_E004_EXP_001,公众,公众对广州市黄埔区横沙社区旧改留守户行政处理争议事件表示关注和担忧，要求相关部门彻查并公布结果,negative,社交媒体和论坛证据ev-00076反映了公众的观点,ev-00076,unknown,,supported,,,,,"横沙社区 是广州市最早一批 进行更新改造的城中村 在城市更新的大浪潮中 城区面貌有了明显改善 近日 横沙旧改进度条再刷新! 快跟小编到现场一探究竟 近日, 大沙街横沙城中村改造项目安置区3A-1、3B",,,unknown,,,auto_reviewer,reviewed
E005,LLM_E005_EXP_001,llm_preannotation_expansion,????,??????????????????????????,negative,??????????????????????????????????????????12345??????????,ev-00097;ev-00096,supported,accept,????,??????????????????????????,negative,??????????????????????????????????????????12345??????????,ev-00097;ev-00096,supported,,auto_reviewer,,,上海市虹凉馨苑小区物业费“三年三连涨”争议事件,LLM_E005_EXP_001,????,??????????????????????????,negative,??????????????????????????????????????????12345??????????,ev-00097;ev-00096,unknown,,supported,,,,,"小区物业费要连涨三年?居民吵到拍台子 2025-06-26 20:24:40 看看新闻Knews记者 潘窈窈 在12345市民热线系统中,关于物业服务的投诉总量排名前列,堪称""基层治理的硬骨头"",比如;在12345市民热线系统中,关于物业服务的投诉总量排名前列,堪称基层治理的“硬骨头”。比如,虹凉馨苑小区就因为物业要涨物业费,引发了居民与物业之间的一场激烈争吵。“不需要你提醒,我说话不要插嘴。你说什",,,unknown,,,auto_reviewer,reviewed
E006,LLM_E006_EXP_001,llm_preannotation_expansion,大龙街道办,广州市番禺区翡翠明庭小区物业费涨价表决争议事件相关工作中，政府部门依法依规进行处理并回应社会关切,neutral,官方文件ev-00124记录了大龙街道办的立场和行动,ev-00124,partially_supported,accept,大龙街道办,广州市番禺区翡翠明庭小区物业费涨价表决争议事件相关工作中，政府部门依法依规进行处理并回应社会关切,neutral,官方文件ev-00124记录了大龙街道办的立场和行动,ev-00124,partially_supported,,auto_reviewer,,,广州市番禺区翡翠明庭小区物业费涨价表决争议事件,LLM_E006_EXP_001,大龙街道办,广州市番禺区翡翠明庭小区物业费涨价表决争议事件相关工作中，政府部门依法依规进行处理并回应社会关切,neutral,官方文件ev-00124记录了大龙街道办的立场和行动,ev-00124,unknown,,partially_supported,,,,,广州市番禺区人民政府 行政复议决定书 番禺府行复〔2022〕174号 申请人: 滕某某。 被申请人: 广州市番禺区南村镇人民政府。 申请人不服被申请人于2022年2月18日作出的《关于锦绣**花园临时,,,unknown,,verification_rationale: ; issue_flags: ,auto_reviewer,reviewed
E006,LLM_E006_EXP_002,llm_preannotation_expansion,公众,公众对广州市番禺区翡翠明庭小区物业费涨价表决争议事件表示关注和担忧，要求相关部门彻查并公布结果,negative,社交媒体和论坛证据ev-00119反映了公众的观点,ev-00119,supported,accept,公众,公众对广州市番禺区翡翠明庭小区物业费涨价表决争议事件表示关注和担忧，要求相关部门彻查并公布结果,negative,社交媒体和论坛证据ev-00119反映了公众的观点,ev-00119,supported,,auto_reviewer,,,广州市番禺区翡翠明庭小区物业费涨价表决争议事件,LLM_E006_EXP_002,公众,公众对广州市番禺区翡翠明庭小区物业费涨价表决争议事件表示关注和担忧，要求相关部门彻查并公布结果,negative,社交媒体和论坛证据ev-00119反映了公众的观点,ev-00119,unknown,,supported,,,,,"他所租赁的陶然美地小区的商铺物业费有1元每平方米涨至1.5元每平方米,不少租赁的商铺都感觉物业费上涨这么多不合理。",,,unknown,,,auto_reviewer,reviewed
