event_id,tuple_id,stakeholder,opinion,sentiment,rationale,stakeholder_cluster_id,stakeholder_aliases,canonical_tuple,opinion_split_reason,event_chain,evidence_ids,evidence_texts,evidence_source_types,evidence_urls,evidence_titles,evidence_dates,independent_source_count,confidence_route,required_action,adjudication_priority_score,priority_bucket,priority_reason,review_decision,revised_stakeholder,revised_opinion,revised_sentiment,revised_rationale,revised_evidence_ids,reviewer_note,reviewer_id,adjudication_status,annotator_id
E032,LLM_CANON_E032_001,广东省委省政府及梅州市等地方救援部门,事故发生后高度重视并全力开展救援，成立事故救援现场指挥部，组织公安、应急、消防、卫健、交通等500多人参与处置。,neutral,证据明确称事发后广东省委省政府高度重视，省、市全力开展救援并成立现场指挥部，多部门投入500多人参与。,SC_E032_001,广东省委省政府;省、市;事故救援现场指挥部;公安、应急、消防、卫健、交通等部门,True,,,ev-00756,"5月1日2时10分,梅大高速大埔茶阳路段(往福建方向)发生路面塌陷事故。事发后,广东省委省政府高度重视,省、市全力开展救援工作,成立事故救援现场指挥部,公安、应急、消防、卫健、交通等投入500多人参与",public_web,https://y.meizhou.cn/p/179671.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E032,LLM_CANON_E032_004,广东省应急管理厅,对外公布《梅大高速茶阳路段“5·1”塌方灾害调查评估报告》。,neutral,证据称广东省应急管理厅日前公布该调查评估报告。,SC_E032_004,广东省应急管理厅,True,,,ev-01882,"摘要 : 新华社广州1月22日电 广东省应急管理厅日前公布《梅大高速茶阳路段“5·1”塌方灾害调查评估报告》,调查评估工作组查明灾害原因,认定为特别重大人员伤亡的塌方灾害。2024年5月1日凌晨1时5",public_web,http://www.cwyan.com/portal.php?aid=85404&mod=view,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E032,LLM_CANON_E032_007,广东梅大高速茶阳路段塌方救援新闻发布会相关负责人,在救援新闻发布会上介绍医学救援和医疗救助情况。,neutral,证据称5月2日广东梅大高速茶阳路段塌方救援新闻发布会上，相关负责人介绍医学救援和医疗救助情况。,SC_E032_007,相关负责人;新闻发布会相关负责人,True,,,ev-00759,"5月2日,广东梅大高速茶阳路段塌方救援新闻发布会上,相关负责人介绍医学救援和医疗救助情况。 记者:陆浩 王瑞平 编辑:刘思远",mainstream_news,https://k.sina.com.cn/article_1882481753_m70346459020013u8q.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E033,LLM_CANON_E033_002,江西省政府,就安全生产工作和新余“1·24”特别重大火灾事故问题整改作出部署要求。,neutral,证据提到“省政府关于安全生产工作和新余‘1·24’特别重大火灾事故问题整改等有关部署要求”。,SC_E033_002,省政府,True,,,ev-00800,"省政府关于安全生产工作和新余“1·24”特别重大火灾事故问题整改等有关部署要求,落实2024年11月13日下午召开的全省教育系统新余“1·24”特别重大火灾事故警示教育暨...",public_web,https://www.jxtcms.net/bwc/info/1003/1174.htm,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E033,LLM_CANON_E033_004,新余市消防救援支队,对存在火灾风险隐患的单位分批曝光，并持续开展消防安全除患攻坚行动，以舆论监督推动社会参与火灾防治。,neutral,证据明确称新余市消防救援支队对风险隐患单位开展分批曝光，并持续开展消防安全除患攻坚行动。,SC_E033_004,新余消防,True,,,ev-00805,"火灾隐患稍有不慎极易引发火灾,严重威胁人民群众生命财产安全。新余市消防救援支队对存在风险隐患的各类单位开展分批曝光,通过舆论监督,推动全社会共同参与火灾防治。 新余消防持续开展 消防安全除患攻坚行动",mainstream_news,https://www.sohu.com/a/755374648_121106994,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E033,LLM_CANON_E033_005,应急管理部等七部门评估组,对新余特大火灾后的整改和防范措施落实情况进行评估。,neutral,证据显示由应急部等七部门抽调专家组成评估组，对事故之后的整改防范措施落实情况进行了评估。,SC_E033_005,评估组;应急部等七部门抽调专家组成评估组,True,,,ev-00801,"江西新余佳乐苑临街店铺“1·24”特别重大火灾事故整改和防范措施落实情况评估报告.pdf 下载 由应急部等七部门抽调专家组成评估组,对新余特大火灾之后的整改防范措施落实情况进行了评估,中纪委、国家监委",public_web,https://www.fire114.cn/index/slibrary/detail/i/139582.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E036,LLM_CANON_E036_006,当地居民,反映滁河南京浦口段水质恶臭并出现大量死鱼死虾，认为污染可能与上游来水有关。,negative,证据明确称当地居民描述污染、恶臭和死鱼死虾，并提出可能与上游来水有关的判断。,SC_E036_006,居民;滁河南京浦口段当地居民,True,,,ev-00862,"5月23日,有媒体报道滁河南京浦口段突然被严重污染,水质恶臭,出现大量死鱼死虾。滁河发源于安徽,经南京流入长江。当地居民说污染可能与上游来水有关。 5月27日上午,安徽省滁州市生态环境局就媒体报道滁河",mainstream_news,https://www.sohu.com/a/781836063_115510,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E036,LLM_CANON_E036_009,中国环境报评论作者,认为滁河污染事件暴露多道防线层层失守，导致小事拖大、大事拖炸，并提出应反思属地党委政府等方面责任。,negative,评论文章直接使用“防线层层失守”“值得反思”等表述，并追问属地党委政府责任。,SC_E036_009,中国环境报笔者;环保媒体评论者,True,,,ev-00855,"滁河水污染缘何小事拖大、大事拖炸? 类别:流域治理 来源:中国环境报 然而,一道道防线竟然层层失守,最终导致滁河 水体污染 、鱼虾死亡。针对这一事件,笔者认为,至少有三方面值得反思。属地党委政府有没有",public_web,https://huanbao.bjx.com.cn/hot/hot_13114_p2.shtml,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E036,LLM_CANON_E036_010,安徽省贯彻落实第三轮中央生态环境保护督察报告整改方案,将全椒县处置滁河水污染事故评价为胡乱作为、性质恶劣、造成严重后果并引发负面舆情，认为教训极为深刻。,negative,2025年整改方案反馈编号24明确点名2024年5月全椒县处置滁河水污染事故存在“胡乱作为、性质恶劣”等问题。,SC_E036_010,中央生态环境保护督察报告整改方案;安徽省整改方案,True,,,ev-01931,"2025年6月,《安徽省贯彻落实第三轮中央生态环境保护督察报告整改方案》反馈编号24“2024年5月,滁州市全椒县在处置滁河水污染事故时胡乱作为、性质恶劣,造成严重后果,引发负面舆情,教训极为深刻”问",official,https://sthjj.chuzhou.gov.cn/hbzx/tzgg/1104455851.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E038,LLM_CANON_E038_002,宁夏党委及相关部门,事故发生后紧急成立联合救治组、处置组、调查组，全力开展医疗救治、善后处置等工作。,neutral,证据称按照宁夏党委安排部署，相关部门已紧急成立联合救治组、处置组、调查组并开展救治和善后工作。,SC_E038_002,宁夏党委;相关部门;联合救治组;处置组;调查组,True,,,ev-00943,"6月21日20时40分许,宁夏银川市兴庆区一烧烤店发生燃气爆炸。21时20分许,现场明火已扑灭。 按照宁夏党委安排部署,相关部门已紧急成立联合救治组、处置组、调查组,全力以赴做好医疗救治、善后处置等工",mainstream_news,http://cn.chinadaily.com.cn/a/202306/22/WS6493945fa310ba94c561302a.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E040,LLM_CANON_E040_002,应急管理部,事故发生后派出工作组赴现场指导事故救援和应急处置，并调派应急总医院呼吸重症医疗救援专家组支援。,neutral,证据明确称应急管理部已派工作组赴现场指导救援和应急处置，同时调派医疗专家组支援。,SC_E040_002,中华人民共和国应急管理部,True,,,ev-00993,"每经AI快讯,11月16日7时许,山西吕梁市永聚煤矿一办公楼发生火灾,造成重大人员伤亡。 应急管理部已派出工作组赴现场指导事故救援和应急处置工作,同时调派应急总医院呼吸重症医疗救援专家组前往支援。 目",public_web,https://www.nbd.com.cn/articles/2023-11-16/3117297.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E042,LLM_CANON_E042_001,广州市人大常委会,发布《广州市电动自行车管理规定》，计划自2024年12月30日起实施，针对电动自行车及约20万名外卖骑手的交通安全管理作出新规定。,neutral,证据显示广州市人大常委会发布《规定》，并说明实施时间及其主要针对外卖骑手交通安全问题。,SC_E042_001,广州市人大常委会;广州立法机关,True,,,ev-01030,"随着广州外卖骑手数量的激增,交通安全问题日益突出。近日,广州市人大常委会发布了《广州市电动自行车管理规定》(以下简称《规定》),计划于2024年12月30日起实施。这一新规主要针对广州市约20万名外卖",mainstream_news,https://www.sohu.com/a/833571929_122066678,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E042,LLM_CANON_E042_005,杨旭代表,提出《关于加强外卖配送电动自行车管理的建议》，主张加强外卖配送电动自行车管理。,neutral,官方办理答复中明确提到杨旭代表提出关于加强外卖配送电动自行车管理的建议。,SC_E042_005,杨旭代表;人大代表杨旭,True,,,ev-01041,"杨旭代表: 您提出的《关于加强外卖配送电动自行车管理的建议》(第20233035号)收悉。我局高度重视,组织市公安局、市商务局、市交通运输局等单位进行认真研究办理,并于7月11日会同相关单位与您座谈交",official,https://scjgj.gz.gov.cn/ztzl/rdjyzxtablqk/rdjy/content/post_9411653.html,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E044,LLM_CANON_E044_002,牡丹江市民,反映哈啰单车乱停放问题，认为其严重影响交通安全和市容市貌。,negative,证据明确提到“市民反映哈啰单车乱停放，严重影响交通安全和市容市貌问题”。,SC_E044_002,市民,True,,,ev-01118,"近日,针对市民反映哈啰单车乱停放,严重影响交通安全和市容市貌问题,市城市管理综合执法局约谈了哈啰单车牡丹江负责人,进一步规范共享单车停放秩序,提升城市市容环境。 据了解,按照全市创城工作要求,市城管局",mainstream_news,https://www.thepaper.cn/newsDetail_forward_22611409,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
E045,LLM_CANON_E045_004,公众网友,曝光并关注东湖绿道内共享单车被成堆丢弃在路边坡上、沟里等乱停乱放现象。,negative,证据显示多名网友爆料称武汉东湖绿道内共享单车被成堆丢弃在路边坡上、沟里，反映公众对共享单车乱象的负面关注。,SC_E045_004,网友;多名网友;公众,True,,,ev-01146,"声明:本文由入驻搜狐公众平台的作者撰写,除搜狐官方账号外,观点仅代表作者本人,不代表搜狐立场。 举报 据多名网友爆料,今日在武汉东湖绿道内,共享单车被成堆丢弃在路边坡上、沟里... 有网友指出拍摄地正",mainstream_news,http://mt.sohu.com/20170217/n481036527.shtml,,,1,low_confidence,human_review_required,0.670,high,low_confidence_cross_source;few_evidence;single_source_type,uncertain,,,,,,,annotator_B,independent_review,annotator_B
